evaluation_timestamp,collapse_detected,degradation_detected,checkpoint_used,frequency,max_prediction_length,fold_id,test_year,test_start,test_end,train_years,pred_min,pred_max,pred_mean,pred_std,pred_range,pred_num_unique,pred_pct_positive,pred_pct_negative,pred_num_predictions,mse,rmse,mae,mape,r2,mean_error,std_error,directional_accuracy,sharpe_ratio,max_drawdown,total_return,hit_rate,num_trades,precision,recall,f1_score,confusion_matrix,auc_roc,alpha,healthy_periods,degraded_periods,unidirectional_periods,weak_collapse_periods,strong_collapse_periods,total_periods,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,experiment
2025-12-14T04:19:03.329447,True,True,experiments/12c_h1_rolling/market_only_daily_h1_d025/fold_2020/checkpoints/tft-epoch=epoch=97-valloss=val_loss=0.3078.ckpt,daily,1,fold_2020,2020,2020-01-01,2020-12-31,10,0.03823092207312584,0.1692662239074707,0.12398916482925415,0.026885518804192543,0.13103529810905457,201,100.0,0.0,201,5.782032012939453,2.404585599899292,1.5520778894424438,112.85727024078369,0.0007981657981872559,-0.059590741991996765,2.4038472175598145,0.572139303482587,0.424973576464598,-0.3392496705055237,0.07327389717102051,0.572139303482587,201,0.572139303482587,1.0,0.7278481012658228,"[[0, 86], [0, 115]]",0.4938321536905966,0.0,30,0,151,8,12,201,14.925373134328357,0.0,75.12437810945273,3.9800995024875623,5.970149253731343,market_only_daily_h1_d025
2025-12-14T04:31:08.558381,False,True,experiments/12c_h1_rolling/market_only_daily_h1_d025/fold_2021/checkpoints/tft-epoch=epoch=98-valloss=val_loss=0.9345.ckpt,daily,1,fold_2021,2021,2021-01-01,2021-12-31,10,0.06623178720474243,0.17144234478473663,0.10369264334440231,0.021258272230625153,0.1052105575799942,199,100.0,0.0,200,0.5502641201019287,0.741797924041748,0.55647873878479,159.08082723617554,0.007606863975524902,0.010837901383638382,0.7417186498641968,0.575,2.4416189364517393,-0.05212545022368431,0.250307559967041,0.575,200,0.575,1.0,0.7301587301587301,"[[0, 85], [0, 115]]",0.49391304347826087,0.0,30,0,170,0,0,200,15.0,0.0,85.0,0.0,0.0,market_only_daily_h1_d025
2025-12-14T04:42:56.746761,True,True,experiments/12c_h1_rolling/market_only_daily_h1_d025/fold_2022/checkpoints/tft-epoch=epoch=19-valloss=val_loss=0.3146.ckpt,daily,1,fold_2022,2022,2022-01-01,2022-12-31,10,0.13868805766105652,0.16527555882930756,0.15443311631679535,0.00786734838038683,0.026587501168251038,199,100.0,0.0,199,2.6011641025543213,1.6128125190734863,1.2868294715881348,118.58847141265869,-0.015665411949157715,-0.20855998992919922,1.5992707014083862,0.4472361809045226,-0.53691375574447,-0.2258353978395462,-0.12476766109466553,0.4472361809045226,199,0.4472361809045226,1.0,0.6180555555555556,"[[0, 110], [0, 89]]",0.5197139938712972,0.0,29,1,149,20,0,199,14.572864321608039,0.5025125628140703,74.87437185929649,10.050251256281408,0.0,market_only_daily_h1_d025
2025-12-14T04:54:44.443682,False,True,experiments/12c_h1_rolling/market_only_daily_h1_d025/fold_2023/checkpoints/tft-epoch=epoch=66-valloss=val_loss=0.6783.ckpt,daily,1,fold_2023,2023,2023-01-01,2023-12-31,10,0.006705727428197861,0.24028503894805908,0.08539997041225433,0.05502907186746597,0.23357930779457092,199,100.0,0.0,199,0.6962410807609558,0.8344106078147888,0.6633370518684387,173.94328117370605,0.00102919340133667,-0.035087037831544876,0.8336725831031799,0.5226130653266332,0.956701713786933,-0.1083863377571106,0.09764766693115234,0.5226130653266332,199,0.5226130653266332,1.0,0.6864686468646866,"[[0, 95], [0, 104]]",0.5088056680161943,0.0,30,0,169,0,0,199,15.07537688442211,0.0,84.92462311557789,0.0,0.0,market_only_daily_h1_d025
2025-12-14T05:06:21.061927,True,True,experiments/12c_h1_rolling/market_only_daily_h1_d025/fold_2024/checkpoints/tft-epoch=epoch=22-valloss=val_loss=0.3548.ckpt,daily,1,fold_2024,2024,2024-01-01,2024-12-31,10,0.010668888688087463,0.12157908827066422,0.06990287452936172,0.02321234904229641,0.11091019958257675,198,100.0,0.0,200,0.6671919226646423,0.8168181777000427,0.60865318775177,148.18696975708008,0.003584146499633789,0.0169818177819252,0.8166416883468628,0.565,1.6855375799170806,-0.08485137671232224,0.18174850940704346,0.565,200,0.565,1.0,0.7220447284345047,"[[0, 87], [0, 113]]",0.5458244329162852,0.0,29,0,144,3,24,200,14.499999999999998,0.0,72.0,1.5,12.0,market_only_daily_h1_d025
2025-12-14T03:40:12.614875,False,True,experiments/12c_h1_rolling/market_only_daily_h1_h14/fold_2016/checkpoints/tft-epoch=epoch=94-valloss=val_loss=0.3799.ckpt,daily,1,fold_2016,2016,2016-01-01,2016-12-31,10,0.046493515372276306,0.1083543598651886,0.08107909560203552,0.012565729208290577,0.06186084449291229,199,100.0,0.0,200,0.6036770343780518,0.7769665718078613,0.5489431619644165,196.80218696594238,-0.0011229515075683594,-0.021865954622626305,0.7766587734222412,0.51,1.2104857776503184,-0.05595732107758522,0.11891007423400879,0.51,200,0.51,1.0,0.6754966887417219,"[[0, 98], [0, 102]]",0.5103041216486595,0.0,30,0,170,0,0,200,15.0,0.0,85.0,0.0,0.0,market_only_daily_h1_h14
2025-12-14T03:52:20.218597,True,True,experiments/12c_h1_rolling/market_only_daily_h1_h14/fold_2017/checkpoints/tft-epoch=epoch=12-valloss=val_loss=0.3216.ckpt,daily,1,fold_2017,2017,2017-01-01,2017-12-31,10,0.002621609717607498,0.01869259774684906,0.010064213536679745,0.0041312468238174915,0.016070988029241562,199,100.0,0.0,200,0.183599054813385,0.42848458886146545,0.2940389811992645,99.20721650123596,-0.014828085899353027,0.05082780495285988,0.4254592955112457,0.595,2.2725931339001235,-0.027967534959316254,0.12742555141448975,0.595,200,0.595,1.0,0.7460815047021944,"[[0, 81], [0, 119]]",0.475153024172632,0.0,29,1,0,170,0,200,14.499999999999998,0.5,0.0,85.0,0.0,market_only_daily_h1_h14
2025-12-14T04:04:43.404472,True,True,experiments/12c_h1_rolling/market_only_daily_h1_h14/fold_2018/checkpoints/tft-epoch=epoch=08-valloss=val_loss=0.1898.ckpt,daily,1,fold_2018,2018,2018-01-01,2018-12-31,10,-0.1175311878323555,-0.09259464591741562,-0.10255683213472366,0.006353916134685278,0.02493654191493988,199,0.0,100.0,199,0.9792701005935669,0.9895807504653931,0.702113926410675,197.5960612297058,-0.011219263076782227,0.09563704580068588,0.9849485158920288,0.47738693467336685,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,"[[95, 0], [104, 0]]",0.42935222672064777,0.02319413423538208,30,0,34,135,0,199,15.07537688442211,0.0,17.08542713567839,67.8391959798995,0.0,market_only_daily_h1_h14
2025-12-14T04:17:24.493933,False,True,experiments/12c_h1_rolling/market_only_daily_h1_h14/fold_2019/checkpoints/tft-epoch=epoch=99-valloss=val_loss=0.3799.ckpt,daily,1,fold_2019,2019,2019-01-01,2019-12-31,10,0.0009392406791448593,0.09147819876670837,0.0414801687002182,0.024517737329006195,0.09053895622491837,200,100.0,0.0,200,0.6035633087158203,0.7768933773040771,0.565122663974762,121.44654989242554,0.0001246333122253418,0.039142392575740814,0.7759066224098206,0.585,1.6472836498754606,-0.06836147606372833,0.1678025722503662,0.585,200,0.585,1.0,0.7381703470031545,"[[0, 83], [0, 117]]",0.5171455050973124,0.0,30,0,170,0,0,200,15.0,0.0,85.0,0.0,0.0,market_only_daily_h1_h14
2025-12-14T04:29:38.112348,False,True,experiments/12c_h1_rolling/market_only_daily_h1_h14/fold_2020/checkpoints/tft-epoch=epoch=97-valloss=val_loss=0.3082.ckpt,daily,1,fold_2020,2020,2020-01-01,2020-12-31,10,0.03319321572780609,0.1482071727514267,0.1143304780125618,0.021387210115790367,0.1150139570236206,201,100.0,0.0,201,5.784474849700928,2.4050934314727783,1.553130030632019,111.51487827301025,0.00037604570388793945,-0.049932051450014114,2.4045751094818115,0.572139303482587,0.424973576464598,-0.3392496705055237,0.07327389717102051,0.572139303482587,201,0.572139303482587,1.0,0.7278481012658228,"[[0, 86], [0, 115]]",0.49908998988877656,0.0,30,0,171,0,0,201,14.925373134328357,0.0,85.07462686567165,0.0,0.0,market_only_daily_h1_h14
2025-12-14T04:42:09.496400,False,True,experiments/12c_h1_rolling/market_only_daily_h1_h14/fold_2021/checkpoints/tft-epoch=epoch=98-valloss=val_loss=0.9583.ckpt,daily,1,fold_2021,2021,2021-01-01,2021-12-31,10,0.022621039301156998,0.23991845548152924,0.11605916917324066,0.05782178416848183,0.21729741990566254,200,100.0,0.0,200,0.5518417954444885,0.7428605556488037,0.5578286051750183,170.600163936615,0.004761457443237305,-0.0015286243287846446,0.7428590059280396,0.575,2.4416189364517393,-0.05212545022368431,0.250307559967041,0.575,200,0.575,1.0,0.7301587301587301,"[[0, 85], [0, 115]]",0.49186700767263425,0.0,30,0,170,0,0,200,15.0,0.0,85.0,0.0,0.0,market_only_daily_h1_h14
2025-12-14T04:54:29.797051,False,True,experiments/12c_h1_rolling/market_only_daily_h1_h14/fold_2022/checkpoints/tft-epoch=epoch=59-valloss=val_loss=0.3129.ckpt,daily,1,fold_2022,2022,2022-01-01,2022-12-31,10,0.11511743068695068,0.15260736644268036,0.13620483875274658,0.01016313023865223,0.037489935755729675,199,100.0,0.0,199,2.5940463542938232,1.6106042861938477,1.2841218709945679,115.72533845901489,-0.0128861665725708,-0.19033171236515045,1.5993187427520752,0.4472361809045226,-0.53691375574447,-0.2258353978395462,-0.12476766109466553,0.4472361809045226,199,0.4472361809045226,1.0,0.6180555555555556,"[[0, 110], [0, 89]]",0.5277834525025537,0.0,30,0,169,0,0,199,15.07537688442211,0.0,84.92462311557789,0.0,0.0,market_only_daily_h1_h14
2025-12-14T05:07:01.276589,False,True,experiments/12c_h1_rolling/market_only_daily_h1_h14/fold_2023/checkpoints/tft-epoch=epoch=94-valloss=val_loss=0.6812.ckpt,daily,1,fold_2023,2023,2023-01-01,2023-12-31,10,0.030630696564912796,0.33959102630615234,0.11182232946157455,0.06790061295032501,0.30896031856536865,199,100.0,0.0,199,0.6995183825492859,0.8363721370697021,0.6642191410064697,187.56756782531738,-0.0036731958389282227,-0.0615093968808651,0.8341072797775269,0.5226130653266332,0.956701713786933,-0.1083863377571106,0.09764766693115234,0.5226130653266332,199,0.5226130653266332,1.0,0.6864686468646866,"[[0, 95], [0, 104]]",0.5005060728744939,0.0,30,0,169,0,0,199,15.07537688442211,0.0,84.92462311557789,0.0,0.0,market_only_daily_h1_h14
2025-12-14T05:19:28.483370,True,True,experiments/12c_h1_rolling/market_only_daily_h1_h14/fold_2024/checkpoints/tft-epoch=epoch=57-valloss=val_loss=0.3565.ckpt,daily,1,fold_2024,2024,2024-01-01,2024-12-31,10,0.03144214674830437,0.13659019768238068,0.05590086057782173,0.026993250474333763,0.10514804720878601,198,100.0,0.0,200,0.6660730242729187,0.8161329627037048,0.610419511795044,159.2458963394165,0.005255162715911865,0.0309838205575943,0.815544605255127,0.565,1.6855375799170806,-0.08485137671232224,0.18174850940704346,0.565,200,0.565,1.0,0.7220447284345047,"[[0, 87], [0, 113]]",0.49842335469433424,0.0,29,1,144,26,0,200,14.499999999999998,0.5,72.0,13.0,0.0,market_only_daily_h1_h14
2025-12-14T05:11:27.216498,True,True,experiments/12c_h1_rolling/macro_heavy_weekly_h1_enc8/fold_2016/checkpoints/tft-epoch=epoch=28-valloss=val_loss=0.5788.ckpt,weekly,1,fold_2016,2016,2016-01-01,2016-12-31,10,0.2837352752685547,0.2963794767856598,0.28961798548698425,0.003315596142783761,0.012644201517105103,15,100.0,0.0,15,1.5975072383880615,1.263925313949585,1.0945899486541748,675.2947807312012,-0.06975579261779785,0.32198598980903625,1.2222243547439575,0.6666666666666666,3.609049541425517,-0.021500559523701668,0.09456241130828857,0.6666666666666666,15,0.6666666666666666,1.0,0.8,"[[0, 5], [0, 10]]",0.5800000000000001,0.0,5,1,0,9,0,15,33.33333333333333,6.666666666666667,0.0,60.0,0.0,macro_heavy_weekly_h1_enc8
2025-12-14T05:16:36.717949,True,True,experiments/12c_h1_rolling/macro_heavy_weekly_h1_enc8/fold_2017/checkpoints/tft-epoch=epoch=27-valloss=val_loss=0.5635.ckpt,weekly,1,fold_2017,2017,2017-01-01,2017-12-31,10,0.3208819031715393,0.3225211501121521,0.3216347396373749,0.0005879285163246095,0.001639246940612793,14,100.0,0.0,14,0.7793266177177429,0.8827947974205017,0.7612966299057007,106.09345436096191,-0.013403534889221191,-0.10435034334659576,0.8766056895256042,0.5714285714285714,1.7867413814726505,-0.02273082546889782,0.030299782752990723,0.5714285714285714,14,0.5714285714285714,1.0,0.7272727272727273,"[[0, 6], [0, 8]]",0.8333333333333334,0.0,5,1,0,8,0,14,35.714285714285715,7.142857142857142,0.0,57.14285714285714,0.0,macro_heavy_weekly_h1_enc8
2025-12-14T05:21:28.255936,True,True,experiments/12c_h1_rolling/macro_heavy_weekly_h1_enc8/fold_2018/checkpoints/tft-epoch=epoch=26-valloss=val_loss=0.4677.ckpt,weekly,1,fold_2018,2018,2018-01-01,2018-12-31,10,0.30562824010849,0.32743221521377563,0.31855079531669617,0.005253680516034365,0.021803975105285645,14,100.0,0.0,14,5.135487079620361,2.2661612033843994,1.6228094100952148,364.481782913208,-0.020886898040771484,-0.32605990767478943,2.242581367492676,0.5,-0.024142896411681485,-0.07116635143756866,-0.004615366458892822,0.5,14,0.5,1.0,0.6666666666666666,"[[0, 7], [0, 7]]",0.5510204081632653,0.0,5,1,0,8,0,14,35.714285714285715,7.142857142857142,0.0,57.14285714285714,0.0,macro_heavy_weekly_h1_enc8
2025-12-14T05:26:18.082585,True,True,experiments/12c_h1_rolling/macro_heavy_weekly_h1_enc8/fold_2019/checkpoints/tft-epoch=epoch=76-valloss=val_loss=0.9078.ckpt,weekly,1,fold_2019,2019,2019-01-01,2019-12-31,10,0.2435467541217804,0.2995895743370056,0.28799566626548767,0.014765958301723003,0.05604282021522522,14,100.0,0.0,14,2.62843918800354,1.6212462186813354,1.3181648254394531,118.5524582862854,-0.061361074447631836,-0.3801884055137634,1.576038122177124,0.5,-0.42245539962450923,-0.06571739912033081,-0.0145416259765625,0.5,14,0.5,1.0,0.6666666666666666,"[[0, 7], [0, 7]]",0.2857142857142857,0.0,5,1,7,1,0,14,35.714285714285715,7.142857142857142,50.0,7.142857142857142,0.0,macro_heavy_weekly_h1_enc8
2025-12-14T05:31:03.472912,False,True,experiments/12c_h1_rolling/macro_heavy_weekly_h1_enc8/fold_2020/checkpoints/tft-epoch=epoch=51-valloss=val_loss=0.6886.ckpt,weekly,1,fold_2020,2020,2020-01-01,2020-12-31,10,0.24323560297489166,0.29319414496421814,0.27193671464920044,0.015602624043822289,0.04995854198932648,14,100.0,0.0,14,52.870765686035156,7.271228790283203,5.485939025878906,107.47569799423218,-0.005995035171508789,-0.6575166583061218,7.241439342498779,0.5,-0.3835359550837931,-0.22455154359340668,-0.08791565895080566,0.5,14,0.5,1.0,0.6666666666666666,"[[0, 7], [0, 7]]",0.5714285714285714,0.0,5,1,8,0,0,14,35.714285714285715,7.142857142857142,57.14285714285714,0.0,0.0,macro_heavy_weekly_h1_enc8
2025-12-14T05:35:50.441513,True,True,experiments/12c_h1_rolling/macro_heavy_weekly_h1_enc8/fold_2021/checkpoints/tft-epoch=epoch=99-valloss=val_loss=4.0313.ckpt,weekly,1,fold_2021,2021,2021-01-01,2021-12-31,10,0.5323603749275208,0.693152904510498,0.6444162726402283,0.052588485181331635,0.1607925295829773,15,100.0,0.0,15,1.863478422164917,1.3650928735733032,1.0901912450790405,282.1136951446533,0.0075264573097229,-0.10376685112714767,1.3611431121826172,0.6666666666666666,2.8452124742250895,-0.01813076063990593,0.08272409439086914,0.6666666666666666,15,0.6666666666666666,1.0,0.8,"[[0, 5], [0, 10]]",0.56,0.0,5,0,7,1,2,15,33.33333333333333,0.0,46.666666666666664,6.666666666666667,13.333333333333334,macro_heavy_weekly_h1_enc8
2025-12-14T05:40:37.078395,True,True,experiments/12c_h1_rolling/macro_heavy_weekly_h1_enc8/fold_2022/checkpoints/tft-epoch=epoch=51-valloss=val_loss=0.5979.ckpt,weekly,1,fold_2022,2022,2022-01-01,2022-12-31,10,0.27436572313308716,0.29527124762535095,0.2882845401763916,0.005244954023510218,0.020905524492263794,14,100.0,0.0,14,9.990791320800781,3.1608211994171143,2.657705545425415,136.87697649002075,-0.0523303747177124,-0.7053887248039246,3.081106424331665,0.2857142857142857,-0.9761627702515514,-0.14177735149860382,-0.06297200918197632,0.2857142857142857,14,0.2857142857142857,1.0,0.4444444444444445,"[[0, 10], [0, 4]]",0.35,0.0,5,1,0,8,0,14,35.714285714285715,7.142857142857142,0.0,57.14285714285714,0.0,macro_heavy_weekly_h1_enc8
2025-12-14T05:45:25.501860,False,True,experiments/12c_h1_rolling/macro_heavy_weekly_h1_enc8/fold_2023/checkpoints/tft-epoch=epoch=79-valloss=val_loss=1.5194.ckpt,weekly,1,fold_2023,2023,2023-01-01,2023-12-31,10,0.4432157874107361,0.5538418292999268,0.5176703333854675,0.03599958121776581,0.11062604188919067,14,100.0,0.0,14,3.173358917236328,1.7813924551010132,1.2712410688400269,168.58490705490112,-0.0019959211349487305,0.04073399305343628,1.7809267044067383,0.6428571428571429,2.262683280828133,-0.04549334570765495,0.07867169380187988,0.6428571428571429,14,0.6428571428571429,1.0,0.782608695652174,"[[0, 5], [0, 9]]",0.4666666666666667,0.0,5,1,8,0,0,14,35.714285714285715,7.142857142857142,57.14285714285714,0.0,0.0,macro_heavy_weekly_h1_enc8
2025-12-14T05:50:05.706196,True,True,experiments/12c_h1_rolling/macro_heavy_weekly_h1_enc8/fold_2024/checkpoints/tft-epoch=epoch=54-valloss=val_loss=0.7568.ckpt,weekly,1,fold_2024,2024,2024-01-01,2024-12-31,10,0.31210628151893616,0.3165186047554016,0.31356245279312134,0.0013842580374330282,0.004412323236465454,14,100.0,0.0,14,2.2480363845825195,1.499345302581787,1.1902366876602173,186.24804019927979,-0.0004075765609741211,-0.041887786239385605,1.4987599849700928,0.5714285714285714,1.3068857997590535,-0.054644230753183365,0.03708338737487793,0.5714285714285714,14,0.5714285714285714,1.0,0.7272727272727273,"[[0, 6], [0, 8]]",0.75,0.0,5,1,0,8,0,14,35.714285714285715,7.142857142857142,0.0,57.14285714285714,0.0,macro_heavy_weekly_h1_enc8
2025-12-14T05:11:15.588726,True,True,experiments/12c_h1_rolling/market_only_weekly_h1_enc8/fold_2016/checkpoints/tft-epoch=epoch=27-valloss=val_loss=0.5952.ckpt,weekly,1,fold_2016,2016,2016-01-01,2016-12-31,10,0.21144291758537292,0.22164028882980347,0.21694062650203705,0.0031536028254777193,0.010197371244430542,15,100.0,0.0,15,1.65266752243042,1.285561203956604,1.1081280708312988,514.5752429962158,-0.10669326782226562,0.3946632146835327,1.2234821319580078,0.6666666666666666,3.609049541425517,-0.021500559523701668,0.09456241130828857,0.6666666666666666,15,0.6666666666666666,1.0,0.8,"[[0, 5], [0, 10]]",0.22,0.0,5,1,0,9,0,15,33.33333333333333,6.666666666666667,0.0,60.0,0.0,market_only_weekly_h1_enc8
2025-12-14T05:15:52.392180,True,True,experiments/12c_h1_rolling/market_only_weekly_h1_enc8/fold_2017/checkpoints/tft-epoch=epoch=23-valloss=val_loss=0.5870.ckpt,weekly,1,fold_2017,2017,2017-01-01,2017-12-31,10,0.2045895904302597,0.23015911877155304,0.21886391937732697,0.008916668593883514,0.025569528341293335,14,100.0,0.0,14,0.7757676243782043,0.8807767033576965,0.765969455242157,100.56461095809937,-0.008775472640991211,-0.0015795017825439572,0.8807752728462219,0.5714285714285714,1.7867413814726505,-0.02273082546889782,0.030299782752990723,0.5714285714285714,14,0.5714285714285714,1.0,0.7272727272727273,"[[0, 6], [0, 8]]",0.4583333333333333,0.0,5,1,0,8,0,14,35.714285714285715,7.142857142857142,0.0,57.14285714285714,0.0,market_only_weekly_h1_enc8
2025-12-14T05:20:33.101151,True,True,experiments/12c_h1_rolling/market_only_weekly_h1_enc8/fold_2018/checkpoints/tft-epoch=epoch=14-valloss=val_loss=0.4283.ckpt,weekly,1,fold_2018,2018,2018-01-01,2018-12-31,10,0.13990908861160278,0.15272383391857147,0.14562015235424042,0.0038026501424610615,0.012814745306968689,14,100.0,0.0,14,5.057032585144043,2.2487847805023193,1.6211987733840942,217.46065616607666,-0.005290865898132324,-0.15312926471233368,2.2435648441314697,0.5,-0.024142896411681485,-0.07116635143756866,-0.004615366458892822,0.5,14,0.5,1.0,0.6666666666666666,"[[0, 7], [0, 7]]",0.4897959183673469,0.0,5,1,0,8,0,14,35.714285714285715,7.142857142857142,0.0,57.14285714285714,0.0,market_only_weekly_h1_enc8
2025-12-14T05:25:08.471324,True,True,experiments/12c_h1_rolling/market_only_weekly_h1_enc8/fold_2019/checkpoints/tft-epoch=epoch=98-valloss=val_loss=0.9278.ckpt,weekly,1,fold_2019,2019,2019-01-01,2019-12-31,10,0.1821838915348053,0.18843476474285126,0.18463388085365295,0.0018781805410981178,0.0062508732080459595,14,100.0,0.0,14,2.5536532402038574,1.5980154275894165,1.2998945713043213,106.454598903656,-0.031162619590759277,-0.27682656049728394,1.5738551616668701,0.5,-0.42245539962450923,-0.06571739912033081,-0.0145416259765625,0.5,14,0.5,1.0,0.6666666666666666,"[[0, 7], [0, 7]]",0.5102040816326532,0.0,5,1,0,8,0,14,35.714285714285715,7.142857142857142,0.0,57.14285714285714,0.0,market_only_weekly_h1_enc8
2025-12-14T05:29:39.812279,True,True,experiments/12c_h1_rolling/market_only_weekly_h1_enc8/fold_2020/checkpoints/tft-epoch=epoch=28-valloss=val_loss=0.6906.ckpt,weekly,1,fold_2020,2020,2020-01-01,2020-12-31,10,0.1842096745967865,0.21856361627578735,0.20063184201717377,0.011884377337992191,0.034353941679000854,14,100.0,0.0,14,52.97815704345703,7.278609752655029,5.492365837097168,104.66945171356201,-0.00803840160369873,-0.5862120985984802,7.254964828491211,0.5,-0.3835359550837931,-0.22455154359340668,-0.08791565895080566,0.5,14,0.5,1.0,0.6666666666666666,"[[0, 7], [0, 7]]",0.3673469387755102,0.0,5,1,0,8,0,14,35.714285714285715,7.142857142857142,0.0,57.14285714285714,0.0,market_only_weekly_h1_enc8
2025-12-14T05:34:14.328372,True,True,experiments/12c_h1_rolling/market_only_weekly_h1_enc8/fold_2021/checkpoints/tft-epoch=epoch=97-valloss=val_loss=3.9993.ckpt,weekly,1,fold_2021,2021,2021-01-01,2021-12-31,10,0.4885774850845337,0.6550526022911072,0.5917636752128601,0.06377019733190536,0.1664751172065735,15,100.0,0.0,15,1.845499873161316,1.3584917783737183,1.0869052410125732,242.96672344207764,0.017101705074310303,-0.051114272326231,1.357529878616333,0.6666666666666666,2.8452124742250895,-0.01813076063990593,0.08272409439086914,0.6666666666666666,15,0.6666666666666666,1.0,0.8,"[[0, 5], [0, 10]]",0.54,0.0,5,0,8,1,1,15,33.33333333333333,0.0,53.333333333333336,6.666666666666667,6.666666666666667,market_only_weekly_h1_enc8
2025-12-14T05:38:43.932125,True,True,experiments/12c_h1_rolling/market_only_weekly_h1_enc8/fold_2022/checkpoints/tft-epoch=epoch=35-valloss=val_loss=0.6037.ckpt,weekly,1,fold_2022,2022,2022-01-01,2022-12-31,10,0.2852228879928589,0.3079723119735718,0.29248517751693726,0.0060288081876933575,0.02274942398071289,14,100.0,0.0,14,10.013875007629395,3.164470672607422,2.6628353595733643,138.10176849365234,-0.05476176738739014,-0.7095893621444702,3.0838863849639893,0.2857142857142857,-0.9761627702515514,-0.14177735149860382,-0.06297200918197632,0.2857142857142857,14,0.2857142857142857,1.0,0.4444444444444445,"[[0, 10], [0, 4]]",0.19999999999999998,0.0,5,1,2,6,0,14,35.714285714285715,7.142857142857142,14.285714285714285,42.857142857142854,0.0,market_only_weekly_h1_enc8
2025-12-14T05:43:13.137028,True,True,experiments/12c_h1_rolling/market_only_weekly_h1_enc8/fold_2023/checkpoints/tft-epoch=epoch=32-valloss=val_loss=1.5955.ckpt,weekly,1,fold_2023,2023,2023-01-01,2023-12-31,10,0.3068336546421051,0.32787421345710754,0.3179342448711395,0.008356794714927673,0.02104055881500244,14,100.0,0.0,14,3.224437952041626,1.795672059059143,1.301703691482544,135.59502363204956,-0.01812434196472168,0.2404700368642807,1.779497742652893,0.6428571428571429,2.262683280828133,-0.04549334570765495,0.07867169380187988,0.6428571428571429,14,0.6428571428571429,1.0,0.782608695652174,"[[0, 5], [0, 9]]",0.6,0.0,5,1,0,8,0,14,35.714285714285715,7.142857142857142,0.0,57.14285714285714,0.0,market_only_weekly_h1_enc8
2025-12-14T05:47:56.053850,True,True,experiments/12c_h1_rolling/market_only_weekly_h1_enc8/fold_2024/checkpoints/tft-epoch=epoch=79-valloss=val_loss=0.7275.ckpt,weekly,1,fold_2024,2024,2024-01-01,2024-12-31,10,0.29571348428726196,0.3469937741756439,0.3134649097919464,0.017098531126976013,0.05128028988838196,14,100.0,0.0,14,2.216841459274292,1.4889061450958252,1.1806727647781372,185.58101654052734,0.013474583625793457,-0.04179020971059799,1.4883195161819458,0.5714285714285714,1.3068857997590535,-0.054644230753183365,0.03708338737487793,0.5714285714285714,14,0.5714285714285714,1.0,0.7272727272727273,"[[0, 6], [0, 8]]",0.8333333333333334,0.0,5,1,6,2,0,14,35.714285714285715,7.142857142857142,42.857142857142854,14.285714285714285,0.0,market_only_weekly_h1_enc8
