Date,SP500_Returns,VIX,Treasury_10Y,Yield_Spread,Inflation_YoY,CPI
2017-06-09,-0.2992963967220263,10.354,2.21,0.86,2.205199045585826,244.158
2017-06-16,0.05674396844344,10.760000000000002,2.16,0.84,2.0745950018837167,243.846
2017-06-23,0.2116658114411418,10.496,2.15,0.81,1.852888350528392,243.846
2017-06-30,-0.6106769643016818,10.722,2.31,0.93,1.852888350528392,243.846
2017-07-07,0.0730383878684959,11.505,2.39,0.99,1.852888350528392,243.846
2017-07-14,1.405672521278167,10.342,2.33,0.98,1.8294975147236991,243.79
2017-07-21,0.5395918067500061,9.688,2.24,0.88,1.6100730638902716,243.79
2017-07-28,-0.0177930953310978,9.772,2.3,0.96,1.6100730638902716,243.79
2017-08-04,0.1913345043444758,10.22,2.27,0.91,1.6100730638902716,243.79
2017-08-11,-1.433687764019187,12.71,2.19,0.89,1.7176057717555704,244.048
2017-08-18,-0.6459628024869324,13.184,2.19,0.86,1.759594375969442,244.048
2017-08-25,0.721485834046387,12.06,2.17,0.82,1.759594375969442,244.048
2017-09-01,1.3712367462987096,10.992,2.16,0.81,1.759594375969442,244.048
2017-09-08,-0.6105314606766998,11.8825,2.06,0.79,1.759594375969442,244.048
2017-09-15,1.576321484083998,10.484,2.2,0.81,2.1690544890504926,245.03
2017-09-22,0.0795922875063581,9.874,2.26,0.8,1.9662512224048576,245.03
2017-09-29,0.6849971992643589,9.862,2.33,0.86,1.9662512224048576,245.03
2017-10-06,1.189586618238314,9.486,2.37,0.83,1.9662512224048576,245.03
2017-10-13,0.1506216783361491,9.8625,2.28,0.77,2.525124321175176,246.373
2017-10-20,0.8632421553170344,10.062,2.39,0.79,2.228612210687042,246.373
2017-10-27,0.2275584325458934,10.912,2.42,0.83,2.228612210687042,246.373
2017-11-03,0.2622950695621018,9.99,2.34,0.71,2.228612210687042,246.373
2017-11-10,-0.2140796523101951,10.172,2.4,0.73,2.228612210687042,246.373
2017-11-17,-0.1335999344243776,11.882,2.35,0.62,2.3389847387158547,246.639
2017-11-24,0.9139664317895368,9.9825,2.34,0.59,1.9746716116148424,246.639
2017-12-01,1.529347684959692,10.662,2.37,0.59,1.9746716116148424,246.639
2017-12-08,0.3512209202780836,10.754,2.38,0.58,1.9746716116148424,246.639
2017-12-15,0.9168417346313352,9.87,2.35,0.51,2.3686963280865614,247.592
2017-12-22,0.2814112037844873,9.76,2.48,0.57,2.1638305247000167,247.592
2017-12-29,-0.3626070550154847,10.485,2.4,0.51,2.1638305247000167,247.592
2018-01-05,2.600969929341379,9.34,2.47,0.51,2.1638305247000167,247.592
2018-01-12,1.5708251252988026,9.892,2.55,0.56,2.3169161701354968,247.963
2018-01-19,0.8635314502009495,11.765,2.64,0.58,2.028950920043449,247.963
2018-01-26,2.226455085657708,11.252,2.66,0.53,2.028950920043449,247.963
2018-02-02,-3.854689904443476,14.589999999999998,2.84,0.69,2.028950920043449,247.963
2018-02-09,-5.161952552325133,31.51,2.83,0.78,2.028950920043449,247.963
2018-02-16,4.301117358891604,21.686,2.87,0.66,2.083486922402722,249.245
2018-02-23,0.551934993766956,18.9575,2.88,0.63,2.083486922402722,249.245
2018-03-02,-2.0401866498722443,19.26,2.86,0.61,2.083486922402722,249.245
2018-03-09,3.541851123432416,17.206,2.9,0.63,2.083486922402722,249.245
2018-03-16,-1.2402364823396517,16.35,2.85,0.54,2.112036521909877,249.619
2018-03-23,-5.950196380788086,20.658,2.82,0.54,2.112036521909877,249.619
2018-03-30,2.032643831121095,21.5925,2.74,0.47,2.112036521909877,249.619
2018-04-06,-1.3783391408563772,21.042,2.77,0.5,2.112036521909877,249.619
2018-04-13,1.9900432221534592,19.676,2.82,0.45,2.047812285237427,249.462
2018-04-20,0.5210195947594753,16.05,2.96,0.5,2.342544881683017,249.462
2018-04-27,-0.0086130494282077,16.77,2.96,0.47,2.342544881683017,249.462
2018-05-04,-0.2430789969706359,15.612,2.95,0.44,2.342544881683017,249.462
2018-05-11,2.414191179544045,13.752,2.97,0.43,2.5685943089697627,250.013
2018-05-18,-0.540744657018366,13.566,3.06,0.51,2.398037336478853,250.013
2018-05-25,0.308153334248229,12.925999999999998,2.93,0.45,2.398037336478853,250.013
2018-06-01,0.4883655668722397,15.2125,2.89,0.42,2.398037336478853,250.013
2018-06-08,1.6239883496158125,12.218,2.93,0.43,2.398037336478853,250.013
2018-06-15,0.0226655633749794,12.346,2.93,0.38,2.7431247590692376,250.535
2018-06-22,-0.891477018066944,13.372,2.9,0.34,2.7431247590692376,250.535
2018-06-29,-1.325276134643183,16.82,2.85,0.33,2.7431247590692376,250.535
2018-07-06,1.5248089621717975,15.02,2.82,0.29,2.7431247590692376,250.535
2018-07-13,1.5033585236243097,12.744,2.83,0.24,2.875175315568024,250.857
2018-07-20,0.0185634406892898,12.544,2.89,0.29,2.8988063497272343,250.857
2018-07-27,0.6063890300494146,12.498,2.96,0.29,2.8988063497272343,250.857
2018-08-03,0.7637958001840861,12.813999999999998,2.95,0.32,2.8988063497272343,250.857
2018-08-10,-0.2489153842411551,11.496,2.87,0.26,3.0747774724147803,251.286
2018-08-17,0.5947119007437607,13.764,2.87,0.26,2.9658100045892644,251.286
2018-08-24,0.8617171709211391,12.4,2.82,0.19,2.9658100045892644,251.286
2018-08-31,0.9333207640429996,12.66,2.86,0.24,2.9658100045892644,251.286
2018-09-07,-1.0284295021147472,14.15,2.94,0.23,2.9658100045892644,251.286
2018-09-14,1.159601683363798,12.992,2.99,0.21,3.195273061037174,251.846
2018-09-21,0.8499177816112091,12.34,3.07,0.26,2.781700199975523,251.846
2018-09-28,-0.5355532133192842,12.408,3.05,0.24,2.781700199975523,251.846
2018-10-05,-0.9749522062538318,12.94,3.23,0.35,2.781700199975523,251.846
2018-10-12,-4.10456799665293,21.3,3.15,0.3,2.8421009672285003,251.994
2018-10-19,0.0234953367535428,19.254,3.2,0.28,2.2815000020294463,251.994
2018-10-26,-3.941429114160422,22.792,3.08,0.27,2.2815000020294463,251.994
2018-11-02,2.4211216277988834,21.626,3.22,0.31,2.2815000020294463,251.994
2018-11-09,2.128118731314421,18.062,3.19,0.25,2.2815000020294463,251.994
2018-11-16,-1.6087676807084006,19.8475,3.08,0.27,2.619605232716249,252.827
2018-11-23,-3.790194688288351,21.225,3.05,0.24,2.5089300556683902,252.827
2018-11-30,4.847367598117258,18.654,3.01,0.21,2.5089300556683902,252.827
2018-12-07,-4.604421008387305,20.4,2.85,0.13,2.5089300556683902,252.827
2018-12-14,-1.2582270941306373,21.628,2.89,0.16,2.5287971488693994,252.876
2018-12-21,-7.0512831949608445,26.834,2.79,0.16,2.134156192445636,252.876
2018-12-28,2.8601877703194,31.195,2.72,0.2,2.134156192445636,252.876
2019-01-04,1.8585995057157636,23.8675,2.67,0.17,2.134156192445636,252.876
2019-01-11,2.5403473165975354,19.908,2.71,0.16,2.0763998836796027,252.733
2019-01-18,2.867584559783598,18.514,2.79,0.17,1.9236740965385968,252.733
2019-01-25,-0.2227853738856144,19.1575,2.76,0.16,1.9236740965385968,252.733
2019-02-01,1.5674964866694951,17.674,2.7,0.18,1.9236740965385968,252.733
2019-02-08,0.0498739530326197,15.754,2.63,0.18,1.9236740965385968,252.733
2019-02-15,2.5008574151898166,15.636,2.66,0.14,1.899476938091582,252.673
2019-02-22,0.6149958069667116,14.2175,2.65,0.17,1.375353567774673,252.673
2019-03-01,0.3946051570552722,14.614,2.76,0.21,1.375353567774673,252.673
2019-03-08,-2.162146111508667,15.55,2.62,0.17,1.375353567774673,252.673
2019-03-15,2.8949283150054628,13.578,2.59,0.16,1.5518866978274426,253.113
2019-03-22,-0.7713081999481397,14.136,2.44,0.13,1.399733193386732,253.113
2019-03-29,1.2029071869681385,14.86,2.41,0.14,1.399733193386732,253.113
2019-04-05,2.058287111934476,13.38,2.5,0.15,1.399733193386732,253.113
2019-04-12,0.5071289477977414,13.157999999999998,2.56,0.16,1.814365092400827,254.148
2019-04-19,-0.0818557714406864,12.2975,2.57,0.19,1.878442408062142,254.148
2019-04-26,1.199638322639296,12.764,2.51,0.23,1.878442408062142,254.148
2019-05-03,0.1959267043289747,13.663999999999998,2.54,0.21,1.878442408062142,254.148
2019-05-10,-2.1808500895250327,17.86,2.47,0.21,2.203141159775845,254.958
2019-05-17,-0.7590016585023784,17.259999999999998,2.39,0.19,1.97789714934824,254.958
2019-05-24,-1.1704710340585178,15.756,2.32,0.16,1.97789714934824,254.958
2019-05-31,-2.618486460504399,17.8525,2.14,0.19,1.97789714934824,254.958
2019-06-07,4.406881634656146,16.830000000000002,2.09,0.24,1.97789714934824,254.958
2019-06-14,0.4747051222933507,15.788,2.09,0.25,2.0566930519613003,255.155
2019-06-21,2.19883687792124,14.996,2.07,0.3,1.8440537250284492,255.155
2019-06-28,-0.2948676235928538,15.73,2.0,0.25,1.8440537250284492,255.155
2019-07-05,1.65376856651287,13.21,2.04,0.17,1.8440537250284492,255.155
2019-07-12,0.7811674020768988,13.28,2.12,0.28,1.9039255992176816,255.305
2019-07-19,-1.23300423949253,13.498,2.05,0.25,1.773121738679806,255.305
2019-07-26,1.654566712556682,12.622,2.08,0.22,1.773121738679806,255.305
2019-08-02,-3.1002774504892416,15.674,1.86,0.14,1.773121738679806,255.305
2019-08-09,-0.4570231156091897,19.826,1.74,0.11,1.773121738679806,255.305
2019-08-16,-1.0268436333887965,20.072,1.55,0.07,1.9400205343711896,256.161
2019-08-23,-1.4390595428528608,17.346,1.52,0.01,1.9400205343711896,256.161
2019-08-30,2.787031429124398,19.168,1.5,0.0,1.9400205343711896,256.161
2019-09-06,1.7854336193706688,17.064999999999998,1.55,0.02,1.9400205343711896,256.161
2019-09-13,0.9628306218709026,14.608,1.9,0.11,1.9953359916589088,256.3
2019-09-20,-0.5094059887797542,14.486,1.74,0.05,1.768541092572451,256.3
2019-09-27,-1.0120093649236717,16.242,1.69,0.06,1.768541092572451,256.3
2019-10-04,-0.3302067049955615,18.304,1.52,0.12,1.768541092572451,256.3
2019-10-11,0.6185619190049785,17.986,1.76,0.13,1.7915710394447393,256.358
2019-10-18,0.5363125754856091,13.815,1.76,0.18,1.7317872647761412,256.358
2019-10-25,1.217269380839192,13.766,1.8,0.17,1.7317872647761412,256.358
2019-11-01,1.4676303970036386,12.832,1.73,0.17,1.7317872647761412,256.358
2019-11-08,0.8533072951472986,12.67,1.94,0.26,1.7317872647761412,256.358
2019-11-15,0.8851979942626542,12.695,1.84,0.23,2.094097478511392,257.271
2019-11-22,-0.3259109875566102,12.714,1.77,0.16,1.7577236608431912,257.271
2019-11-29,0.986722814297436,11.945,1.78,0.17,1.7577236608431912,257.271
2019-12-06,0.1569552073327429,14.762,1.84,0.23,1.7577236608431912,257.271
2019-12-13,0.7276157728052013,14.62,1.82,0.21,2.0207493661673626,257.936
2019-12-20,1.6542514853338908,12.404,1.92,0.29,2.000980717822154,257.936
2019-12-27,0.5836313259917292,12.84,1.88,0.29,2.000980717822154,257.936
2020-01-03,-0.1595645040411764,13.7725,1.8,0.27,2.000980717822154,257.936
2020-01-10,0.9428566727743616,13.238,1.83,0.27,2.000980717822154,257.936
2020-01-17,1.9682428410166648,12.31,1.84,0.26,2.282250438209488,258.501
2020-01-24,-1.025646929152424,13.325,1.7,0.21,2.282250438209488,258.501
2020-01-31,-2.122609272538767,17.046,1.51,0.18,2.282250438209488,258.501
2020-02-07,3.168169497862894,15.919999999999998,1.59,0.18,2.282250438209488,258.501
2020-02-14,1.576157531382294,14.358,1.59,0.17,2.412522801644479,258.82
2020-02-21,-1.254671767375326,15.4625,1.46,0.12,2.4327886240318453,258.82
2020-02-28,-11.490675733559286,31.942,1.13,0.27,2.4327886240318453,258.82
2020-03-06,0.6143803326891462,36.758,0.74,0.25,2.4327886240318453,258.82
2020-03-13,-8.792649883842296,57.792,0.94,0.45,2.345592679949271,259.05
2020-03-20,-14.979605267779128,74.61800000000001,0.92,0.55,2.345592679949271,259.05
2020-03-27,10.262831544954354,62.75,0.72,0.47,2.345592679949271,259.05
2020-04-03,-2.0783274627778403,53.078,0.62,0.39,2.345592679949271,259.05
2020-04-10,12.101749054054988,44.24,0.73,0.5,2.345592679949271,259.05
2020-04-17,3.037471527122837,39.606,0.65,0.45,1.4971591356217615,257.953
2020-04-24,-1.3156819683175058,41.706,0.6,0.38,1.4971591356217615,257.953
2020-05-01,-0.2125689812120135,33.886,0.64,0.44,1.4971591356217615,257.953
2020-05-08,3.500538354618543,32.624,0.69,0.53,1.4971591356217615,257.953
2020-05-15,-2.25612999367274,32.078,0.64,0.48,0.3702570619474432,255.902
2020-05-22,3.203897110884624,29.102,0.66,0.49,0.3702570619474432,255.902
2020-05-29,3.006652418073963,27.9325,0.65,0.49,0.3702570619474432,255.902
2020-06-05,4.914738320576606,26.212,0.91,0.69,0.3702570619474432,255.902
2020-06-12,-4.778435229118472,31.565999999999995,0.71,0.52,0.3176993857811894,255.768
2020-06-19,1.8554481638980656,33.92,0.7,0.51,0.2402461249044751,255.768
2020-06-26,-2.8630531189139496,32.786,0.64,0.47,0.2402461249044751,255.768
2020-07-03,4.019872018566395,29.6275,0.68,0.52,0.2402461249044751,255.768
2020-07-10,1.7581422783052192,28.4,0.65,0.49,0.2402461249044751,255.768
2020-07-17,1.2461363411284676,28.630000000000003,0.64,0.5,0.7477331035428136,257.214
2020-07-24,-0.2821971982574278,25.108,0.59,0.45,0.7477331035428136,257.214
2020-07-31,1.7256412086351869,24.7,0.55,0.44,0.7477331035428136,257.214
2020-08-07,2.4505340445369006,23.178,0.57,0.44,0.7477331035428136,257.214
2020-08-14,0.6436367051040115,22.524,0.71,0.57,1.000152248000297,258.723
2020-08-21,0.7207499221509206,22.132,0.64,0.48,1.000152248000297,258.723
2020-08-28,3.263022657871306,23.02,0.74,0.6,1.000152248000297,258.723
2020-09-04,-2.3104280946319222,28.69,0.72,0.58,1.000152248000297,258.723
2020-09-11,-2.5092207441738235,29.2125,0.67,0.54,1.37413579740866,259.681
2020-09-18,-0.6435256883040807,25.954,0.7,0.56,1.3191572376121563,259.681
2020-09-25,-0.6329326654873957,27.622000000000003,0.66,0.54,1.3191572376121563,259.681
2020-10-02,1.5146450625188157,26.632,0.7,0.57,1.3191572376121563,259.681
2020-10-09,3.844200360361194,27.372000000000003,0.79,0.63,1.3191572376121563,259.681
2020-10-16,0.1918290957997559,26.7125,0.76,0.62,1.5021961475748746,260.209
2020-10-23,-0.5287362314769894,28.568,0.85,0.67,1.5021961475748746,260.209
2020-10-30,-5.639478895554584,36.34,0.88,0.74,1.5021961475748746,260.209
2020-11-06,7.323636476579076,30.938,0.83,0.67,1.5021961475748746,260.209
2020-11-13,2.1573231684131056,24.75,0.89,0.72,1.5474453693662626,260.325
2020-11-20,-0.7701174018748924,23.162,0.83,0.67,1.1870751075713892,260.325
2020-11-27,2.271515083637543,21.5975,0.84,0.68,1.1870751075713892,260.325
2020-12-04,1.6702631110292687,20.916,0.97,0.81,1.1870751075713892,260.325
2020-12-11,-0.964017256003924,22.016,0.9,0.79,1.378313140618248,260.817
2020-12-18,1.2542774224865827,22.722,0.95,0.82,1.116943737981524,260.817
2020-12-25,-0.1711823084015518,23.5575,0.94,0.81,1.116943737981524,260.817
