experiment_name,period_type,n_periods,avg_entropy,std_entropy,min_entropy,max_entropy,avg_concentration,entropy_trend,top_timestep
00_baseline_exploration/sweep2_h16_enc_60,yearly,6,3.969917893409729,0.12187004648054744,3.7522552013397217,4.089936256408691,0.017193048261106014,-0.06389618601117858,0
00_baseline_exploration/sweep2_h16_enc_50,yearly,6,3.8038665453592935,0.10572712877356147,3.615476369857788,3.906977415084839,0.02060556101302306,-0.05496717180524589,0
00_baseline_exploration/sweep_hidden_32,yearly,6,2.989531914393107,0.003755145384570874,2.98276948928833,2.9943695068359375,0.050196039179960884,-0.0006453514099125183,1
00_baseline_exploration/sweep_lr_0.002,yearly,6,2.975677212079366,0.013756188610579458,2.9550840854644775,2.99499249458313,0.05031238868832588,-0.00506529808044465,0
00_baseline_exploration/sweep2_combo1,yearly,6,3.6423895359039307,0.015196239084458187,3.6132495403289795,3.6588261127471924,0.02630419408281644,-0.006624794006348182,39
00_baseline_exploration/sweep_dropout_0.15,yearly,6,2.989531914393107,0.003755145384570874,2.98276948928833,2.9943695068359375,0.050196039179960884,-0.0006453514099125183,1
00_baseline_exploration/sweep_encoder_10,yearly,6,2.2982393900553384,0.002672035546909915,2.2935163974761963,2.3017024993896484,0.1003058875600497,-0.0004388809204104366,1
00_baseline_exploration/sweep_lr_0.0003,yearly,6,2.981917421023051,0.008285120455333804,2.969283103942871,2.9942550659179688,0.05042151299615701,-0.00274416378566243,0
00_baseline_exploration/exp001_baseline,yearly,6,2.9813498655954995,0.008484518118187597,2.9686248302459717,2.9942567348480225,0.05042951305707296,-0.0029145921979633117,0
00_baseline_exploration/sweep_hidden_24,yearly,6,2.9774410724639893,0.007382418048979027,2.961841106414795,2.9848248958587646,0.05130493765076002,-0.0031900269644606735,0
00_baseline_exploration/sweep2_h16_lr_0.0002,yearly,6,2.927945852279663,0.06065115397995232,2.8341081142425537,2.991992235183716,0.051222615564862885,-0.032092094421387225,19
00_baseline_exploration/sweep2_h16_lr_0.0005,yearly,6,2.911858002344767,0.07483710060584535,2.803683042526245,2.990938901901245,0.05163546837866306,-0.03953847885131869,19
00_baseline_exploration/sweep_hidden_48,yearly,6,2.9711045026779175,0.005290212550167334,2.9618337154388428,2.9773993492126465,0.05211183242499828,-0.0006717886243551679,0
00_baseline_exploration/sweep2_h16_drop_0.2,yearly,6,2.909987211227417,0.07605794815167077,2.801771402359009,2.9909114837646484,0.0516556923588117,-0.04022433417184036,19
00_baseline_exploration/sweep2_hidden_8,yearly,6,2.961528182029724,0.021138748494240914,2.9203741550445557,2.983135223388672,0.05214159873624643,-0.0047928742000038545,0
00_baseline_exploration/sweep2_h16_lr_0.0004,yearly,6,2.9349883794784546,0.053579389775362946,2.848902702331543,2.99355149269104,0.050878667583068214,-0.02840954235621897,19
00_baseline_exploration/sweep2_h16_lr_0.0003,yearly,6,2.922019282976786,0.06572122210115876,2.822619915008545,2.991579055786133,0.051372302075227104,-0.034759678159441636,19
00_baseline_exploration/sweep_encoder_20,yearly,6,2.989531914393107,0.003755145384570874,2.98276948928833,2.9943695068359375,0.050196039179960884,-0.0006453514099125183,1
00_baseline_exploration/sweep_lr_0.0005,yearly,6,2.989531914393107,0.003755145384570874,2.98276948928833,2.9943695068359375,0.050196039179960884,-0.0006453514099125183,1
00_baseline_exploration/sweep2_h16_drop_0.3,yearly,6,2.9009726444880166,0.0837512453186165,2.787888288497925,2.99007511138916,0.05193862381080786,-0.04398512840271014,19
00_baseline_exploration/exp006_monthly,yearly,5,2.432231044769287,0.02174825552129855,2.4175515174865723,2.4748787879943848,0.08453213274478913,-0.010978221893310405,0
00_baseline_exploration/sweep2_hidden_12,yearly,6,2.955124338467916,0.013429509057576592,2.9303088188171387,2.9680190086364746,0.05285512780149778,-0.005627557209560187,19
00_baseline_exploration/sweep_combo2,yearly,6,3.6551754474639893,0.015183089137113075,3.6388914585113525,3.6775901317596436,0.02644379312793414,0.0073141506740022864,39
00_baseline_exploration/sweep2_h16_enc_40,yearly,6,3.5857640902201333,0.09697162177917787,3.424945592880249,3.6833817958831787,0.02577403063575427,-0.050669288635254425,39
