evaluation_timestamp,collapse_detected,degradation_detected,checkpoint_used,frequency,fold_id,test_year,test_start,test_end,train_years,pred_min,pred_max,pred_mean,pred_std,pred_range,pred_num_unique,pred_pct_positive,pred_pct_negative,pred_num_predictions,mse,rmse,mae,mape,r2,mean_error,std_error,directional_accuracy,sharpe_ratio,max_drawdown,total_return,hit_rate,num_trades,precision,recall,f1_score,confusion_matrix,auc_roc,alpha,healthy_periods,degraded_periods,unidirectional_periods,weak_collapse_periods,strong_collapse_periods,total_periods,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,experiment
2025-11-29T23:52:00.296228,True,True,experiments/06b_rolling/weekly_h16_enc12_d015_bs16/fold_2018/checkpoints/tft-epoch=epoch=06-valloss=val_loss=0.3770.ckpt,weekly,fold_2018,2018,2018-01-01,2018-12-31,10,0.08798304945230484,0.11029015481472015,0.10026808083057404,0.00735689140856266,0.022307105362415314,40,100.0,0.0,40,4.9706549644470215,2.229496479034424,1.5973901748657227,146.8355417251587,-0.0063468217849731445,-0.17618617415428162,2.2225241661071777,0.575,-0.2463280884987994,-0.17512169480323792,-0.03960913419723511,0.575,40,0.575,1.0,0.7301587301587301,"[[0, 17], [0, 23]]",0.5396419437340153,0.0,5,1,0,34,0,40,12.5,2.5,0.0,85.0,0.0,weekly_h16_enc12_d015_bs16
2025-11-29T23:55:55.381301,True,True,experiments/06b_rolling/weekly_h16_enc12_d015_bs16/fold_2019/checkpoints/tft-epoch=epoch=41-valloss=val_loss=0.9102.ckpt,weekly,fold_2019,2019,2019-01-01,2019-12-31,10,0.2363821417093277,0.2584570646286011,0.24474258720874786,0.005900311283767223,0.022074922919273376,40,100.0,0.0,40,2.125469207763672,1.4578988552093506,1.1488062143325806,103.09580564498901,-0.008931756019592285,0.13068974018096924,1.4520293474197388,0.625,1.8652490630145984,-0.06571736186742783,0.15685713291168213,0.625,40,0.625,1.0,0.7692307692307693,"[[0, 15], [0, 25]]",0.41600000000000004,0.0,5,1,0,32,2,40,12.5,2.5,0.0,80.0,5.0,weekly_h16_enc12_d015_bs16
2025-11-29T23:58:17.652405,True,True,experiments/06b_rolling/weekly_h16_enc12_d015_bs16/fold_2020/checkpoints/tft-epoch=epoch=17-valloss=val_loss=0.6309.ckpt,weekly,fold_2020,2020,2020-01-01,2020-12-31,10,0.2456022948026657,0.29464268684387207,0.2602974772453308,0.012016551569104195,0.04904039204120636,40,100.0,0.0,40,12.759458541870117,3.572038412094116,2.5996594429016113,107.33997821807861,-0.08045840263366699,0.9892705082893372,3.4323177337646484,0.6,2.6221009883949287,-0.06785894930362701,0.6065889596939087,0.6,40,0.6,1.0,0.7499999999999999,"[[0, 16], [0, 24]]",0.4192708333333333,0.0,5,1,0,34,0,40,12.5,2.5,0.0,85.0,0.0,weekly_h16_enc12_d015_bs16
2025-11-30T00:04:19.065323,False,True,experiments/06b_rolling/weekly_h16_enc12_d015_bs16/fold_2021/checkpoints/tft-epoch=epoch=72-valloss=val_loss=1.5037.ckpt,weekly,fold_2021,2021,2021-01-01,2021-12-31,10,0.14745628833770752,0.6040009260177612,0.33687326312065125,0.1297735869884491,0.4565446376800537,41,100.0,0.0,41,1.9920036792755127,1.4113836288452148,1.1595840454101562,137.53103017807007,0.023013949394226074,0.15545764565467834,1.4027959108352661,0.6585365853658537,2.486325158622482,-0.039332542568445206,0.21800601482391357,0.6585365853658537,41,0.6585365853658537,1.0,0.7941176470588235,"[[0, 14], [0, 27]]",0.6058201058201058,0.0,6,0,35,0,0,41,14.634146341463413,0.0,85.36585365853658,0.0,0.0,weekly_h16_enc12_d015_bs16
2025-11-30T00:08:13.750263,True,False,experiments/06b_rolling/weekly_h16_enc12_d015_bs16/fold_2022/checkpoints/tft-epoch=epoch=41-valloss=val_loss=0.6209.ckpt,weekly,fold_2022,2022,2022-01-01,2022-12-31,10,0.2780260443687439,0.30263152718544006,0.28923535346984863,0.007194734178483486,0.024605482816696167,40,100.0,0.0,40,10.84219741821289,3.2927491664886475,2.794131278991699,118.54350566864014,-0.04031538963317871,-0.6571704149246216,3.226503372192383,0.4,-0.8218579830373115,-0.21179461479187012,-0.15486449003219604,0.4,40,0.4,1.0,0.5714285714285715,"[[0, 24], [0, 16]]",0.6666666666666667,0.0,5,0,0,27,8,40,12.5,0.0,0.0,67.5,20.0,weekly_h16_enc12_d015_bs16
2025-11-30T00:12:47.284118,False,True,experiments/06b_rolling/weekly_h16_enc12_d015_bs16/fold_2023/checkpoints/tft-epoch=epoch=51-valloss=val_loss=1.5830.ckpt,weekly,fold_2023,2023,2023-01-01,2023-12-31,10,0.3188236951828003,0.9003658294677734,0.5163763761520386,0.1759328544139862,0.5815421342849731,40,100.0,0.0,40,2.9669651985168457,1.7224880456924438,1.309021234512329,137.74081468582153,0.04162120819091797,-0.0417419858276844,1.7219821214675903,0.625,1.9452402517400105,-0.10144823789596558,0.20116889476776123,0.625,40,0.625,1.0,0.7692307692307693,"[[0, 15], [0, 25]]",0.5973333333333334,0.0,6,0,34,0,0,40,15.0,0.0,85.0,0.0,0.0,weekly_h16_enc12_d015_bs16
2025-11-30T00:15:21.069790,True,True,experiments/06b_rolling/weekly_h16_enc12_d015_bs16/fold_2024/checkpoints/tft-epoch=epoch=18-valloss=val_loss=0.7528.ckpt,weekly,fold_2024,2024,2024-01-01,2024-12-31,10,0.32464510202407837,0.34512603282928467,0.3345275819301605,0.0059345681220293045,0.0204809308052063,40,100.0,0.0,40,3.351116180419922,1.830605387687683,1.405817985534668,144.81557607650757,0.00010788440704345703,0.01191775780171156,1.830566644668579,0.625,1.3646404988027294,-0.05464429408311844,0.1407402753829956,0.625,40,0.625,1.0,0.7692307692307693,"[[0, 15], [0, 25]]",0.4026666666666667,0.0,5,1,0,33,1,40,12.5,2.5,0.0,82.5,2.5,weekly_h16_enc12_d015_bs16
2025-12-01T20:52:09.986547,True,True,experiments/07_weekly_mods/rolling/daily_regime_attn/fold_2016/checkpoints/tft-epoch=epoch=18-valloss=val_loss=0.4017.ckpt,daily,fold_2016,2016,2016-01-01,2016-12-31,10,0.03548913449048996,0.08801158517599106,0.05518288165330887,0.013198193162679672,0.0525224506855011,229,100.0,0.0,230,0.5522893667221069,0.7431617379188538,0.5220181941986084,149.84357357025146,-0.00014650821685791016,0.008639272302389145,0.7431114315986633,0.5217391304347826,1.3633903199745212,-0.05595732107758522,0.1507207155227661,0.5217391304347826,230,0.5217391304347826,1.0,0.6857142857142856,"[[0, 110], [0, 120]]",0.5107575757575757,0.0,30,0,127,33,40,230,13.043478260869565,0.0,55.21739130434783,14.347826086956522,17.391304347826086,daily_regime_attn
2025-12-01T21:03:21.980385,True,True,experiments/07_weekly_mods/rolling/daily_regime_attn/fold_2017/checkpoints/tft-epoch=epoch=50-valloss=val_loss=0.2969.ckpt,daily,fold_2017,2017,2017-01-01,2017-12-31,10,-0.04100591689348221,-0.0017481595277786255,-0.02546549215912819,0.008324936963617802,0.03925775736570358,230,0.0,100.0,230,0.18758070468902588,0.4331058859825134,0.30275794863700867,110.68999767303467,-0.05029022693634033,0.09662556648254395,0.42218974232673645,0.41739130434782606,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,"[[96, 0], [134, 0]]",0.49681281094527363,-0.1753385066986084,29,0,126,61,14,230,12.608695652173912,0.0,54.78260869565217,26.521739130434785,6.086956521739131,daily_regime_attn
2025-12-01T21:14:42.382785,True,True,experiments/07_weekly_mods/rolling/daily_regime_attn/fold_2018/checkpoints/tft-epoch=epoch=04-valloss=val_loss=0.1974.ckpt,daily,fold_2018,2018,2018-01-01,2018-12-31,10,-0.03890889137983322,-0.023622192442417145,-0.03012019395828247,0.004579178057610989,0.015286698937416077,228,0.0,100.0,229,1.2079739570617676,1.09907865524292,0.763129711151123,118.6190128326416,-4.673004150390625e-05,-0.006726408842951059,1.0990581512451172,0.4847161572052402,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,"[[111, 0], [118, 0]]",0.4847304932050695,0.09360229969024658,29,1,0,188,11,229,12.663755458515283,0.43668122270742354,0.0,82.09606986899564,4.8034934497816595,daily_regime_attn
2025-12-01T21:25:48.863785,False,True,experiments/07_weekly_mods/rolling/daily_regime_attn/fold_2019/checkpoints/tft-epoch=epoch=86-valloss=val_loss=0.4218.ckpt,daily,fold_2019,2019,2019-01-01,2019-12-31,10,-0.031160656362771988,0.0940646231174469,0.019442394375801086,0.03283419460058212,0.1252252757549286,230,63.91304347826087,36.08695652173913,230,0.5509540438652039,0.7422627806663513,0.5387255549430847,105.92354536056519,-0.0013979673385620117,0.06590425223112106,0.7393312454223633,0.508695652173913,1.4711820873086954,-0.06411685049533844,0.15080392360687256,0.3695652173913043,147,0.5782312925170068,0.625,0.6007067137809187,"[[32, 62], [51, 85]]",0.5186170212765957,-0.05828511714935303,216,11,3,0,0,230,93.91304347826087,4.782608695652174,1.3043478260869565,0.0,0.0,daily_regime_attn
2025-12-01T21:37:17.060549,False,True,experiments/07_weekly_mods/rolling/daily_regime_attn/fold_2020/checkpoints/tft-epoch=epoch=76-valloss=val_loss=0.2907.ckpt,daily,fold_2020,2020,2020-01-01,2020-12-31,10,-0.05783965066075325,0.2010875940322876,0.07305145263671875,0.07232590019702911,0.25892725586891174,231,83.11688311688312,16.883116883116884,231,5.075891971588135,2.252974033355713,1.4176186323165894,106.52275085449219,0.0018135905265808105,0.00046891876263543963,2.252974033355713,0.5627705627705628,0.5078233636668072,-0.3392496705055237,0.1125333309173584,0.4805194805194805,192,0.578125,0.8473282442748091,0.6873065015479877,"[[19, 81], [20, 111]]",0.5177862595419848,-0.004313230514526367,169,3,59,0,0,231,73.16017316017316,1.2987012987012987,25.541125541125542,0.0,0.0,daily_regime_attn
2025-12-01T21:48:10.668976,False,True,experiments/07_weekly_mods/rolling/daily_regime_attn/fold_2021/checkpoints/tft-epoch=epoch=93-valloss=val_loss=0.8562.ckpt,daily,fold_2021,2021,2021-01-01,2021-12-31,10,-0.003896959125995636,0.11981631070375443,0.038062043488025665,0.01978142000734806,0.12371326982975006,230,99.1304347826087,0.8695652173913043,230,0.6392478346824646,0.7995297312736511,0.6077869534492493,120.20667791366577,-0.001107931137084961,0.06944059580564499,0.7965084910392761,0.5565217391304348,2.0412651609251027,-0.05212527513504028,0.25674355030059814,0.5565217391304348,228,0.5614035087719298,0.9846153846153847,0.7150837988826815,"[[0, 100], [2, 128]]",0.5233846153846153,-0.014233112335205078,63,0,167,0,0,230,27.391304347826086,0.0,72.60869565217392,0.0,0.0,daily_regime_attn
