Date,SP500_Returns,VIX,Inflation_YoY,Unemployment,Fed_Rate,Consumer_Sentiment,Industrial_Production,CPI,cumret_5,cumret_10,cumret_20,cumret_30
2019-06-07,4.406881634656146,16.830000000000002,1.97789714934824,3.6,2.39,100.0,109.1818,254.958,4.887341120268052,0.5338680170386745,5.192909867033446,12.581525287910388
2019-06-14,0.4747051222933507,15.788,2.0566930519613003,3.6,2.39,100.0,109.5645,255.155,3.104632784414818,-1.3810235372813784,6.2324620488504845,13.106087321259064
2019-06-21,2.19883687792124,14.996,1.8440537250284492,3.6,2.39,100.0,109.5645,255.155,2.5555387120188566,-0.8134324924841563,4.833826558425214,12.850882956212795
2019-06-28,-0.2948676235928538,15.73,1.8440537250284492,3.6,2.39,98.2,109.5645,255.155,-0.330073184259283,1.256049135524795,6.074593120399152,12.02375311933357
2019-07-05,1.65376856651287,13.21,1.8440537250284492,3.7,2.38,98.2,109.5645,255.155,-2.3996713452239415,0.5678144792120587,4.008819207951464,7.862136440553491
2019-07-12,0.7811674020768988,13.28,1.9039255992176816,3.7,2.38,98.2,109.5645,255.305,-4.15061823164865,-0.7200267781298786,4.220957807433701,10.416851298264573
2019-07-19,-1.23300423949253,13.498,1.773121738679806,3.7,2.38,98.2,109.5965,255.305,-4.350586584286087,-0.4978840971621712,5.6876714980362175,13.557361902430198
2019-07-26,1.654566712556682,12.622,1.773121738679806,3.7,2.38,98.2,109.5965,255.305,-3.2850212156393055,-2.4406315901752795,4.723944145852732,10.307478915271574
2019-08-02,-3.1002774504892416,15.674,1.773121738679806,3.7,2.4,98.4,109.5965,255.305,1.5913750219926692,1.3035238166688279,9.86238014561087,0.7561235826742285
2019-08-09,-0.4570231156091897,19.826,1.773121738679806,3.7,2.4,98.4,109.5965,255.305,3.0404465490401655,2.3144279405995283,11.010916962991413,1.840584401733536
2019-08-16,-1.0268436333887965,20.072,1.9400205343711896,3.7,2.4,98.4,109.1756,256.161,3.579148232598728,4.634300800209079,11.98368023483376,-6.150211041500542
2019-08-23,-1.4390595428528608,17.346,1.9400205343711896,3.7,2.4,98.4,109.1756,256.161,4.027941572813631,7.720102012019958,14.689982981132466,-19.04352712364329
2019-08-30,2.787031429124398,19.168,1.9400205343711896,3.7,2.4,89.8,109.1756,256.161,0.8730701656324502,5.693572418948212,13.776376975301163,-13.155484625562453
2019-09-06,1.7854336193706688,17.064999999999998,1.9400205343711896,3.7,2.13,89.8,109.1756,256.161,-0.28334216882240915,4.758771476877444,10.634134035189202,-16.45209050294748
