Date,SP500_Returns,VIX,Inflation_YoY,Unemployment,Fed_Rate,Consumer_Sentiment,Industrial_Production,CPI,cumret_5,cumret_10,cumret_20,cumret_30
2011-12-02,-0.0240986331455417,27.52,3.601990140671329,8.6,0.07,63.7,94.7136,226.763,0.8768052088355072,-1.9786538831696898,2.634457559798564,5.1242492256067695
2011-12-05,1.0287014543699955,27.84,3.601990140671329,8.6,0.08,63.7,94.7136,226.763,-1.6395126859111153,-4.1150907083987835,1.6084969516893644,4.567732041923844
2011-12-06,0.1105748796440986,28.13,3.601990140671329,8.6,0.08,63.7,94.7136,226.763,-2.601571034395289,-1.364348953468253,1.7950438561520343,4.522160679598142
2011-12-07,0.2018354924337773,28.67,3.601990140671329,8.6,0.08,63.7,94.7136,226.763,-3.900846392623425,-1.3711262344153319,1.3322692681279724,4.360789352068273
2011-12-08,-2.114181011508598,30.59,3.601990140671329,8.6,0.08,63.7,94.7136,226.763,-1.5068640137582023,1.5919329851920239,3.7550108561338336,6.505452296056191
2011-12-09,1.688335256005491,26.38,3.601990140671329,8.6,0.08,63.7,94.7136,226.763,-2.830639893971476,0.8078470288789275,2.938998587505237,5.646166755296034
2011-12-12,-1.491405410893598,25.67,3.601990140671329,8.6,0.08,63.7,94.7136,226.763,-2.5168419658013197,2.342158216049861,4.529831786676897,6.6285542673717
2011-12-13,-0.868600976072853,25.41,3.601990140671329,8.6,0.08,63.7,94.7136,226.763,1.2702690321257037,1.9506771116541977,5.692119850455812,7.391511754594493
2011-12-14,-1.134836742295231,26.04,3.601990140671329,8.6,0.08,63.7,94.7136,226.763,2.6324062837676188,4.2250561561539834,6.376361419687204,8.350255645356807
2011-12-15,0.3243100365670992,25.11,3.601990140671329,8.6,0.08,63.7,94.8263,226.763,3.1462060456508567,3.442317547681495,6.409216034983545,7.9506505597110255
2011-12-16,0.3216149849629923,24.29,3.456143392989164,8.6,0.08,63.7,94.8263,226.72,3.7444796578676387,4.706231474795208,7.246281947924493,8.562216413925693
2011-12-19,-1.1732825699560243,24.92,3.456143392989164,8.6,0.08,63.7,94.8263,226.72,4.984450934741513,5.9692267556741285,9.055463278289967,9.971383076366314
2011-12-20,2.9825423296426123,23.22,3.456143392989164,8.6,0.08,63.7,94.8263,226.72,0.6718734787923397,3.203094191703415,5.967933065387698,8.34608648277606
2011-12-21,0.1949505985506583,21.43,3.456143392989164,8.6,0.08,63.7,94.8263,226.72,1.5518001867586007,2.7409777677971148,5.8115999581491495,8.089440366120693
2011-12-22,0.8265549753183832,21.16,3.456143392989164,8.6,0.08,69.9,94.8263,226.72,0.28707939281795714,2.1291827090809345,4.8365250728917175,7.42025907720294
2011-12-23,0.9035052675189448,20.73,3.456143392989164,8.6,0.08,69.9,94.8263,226.72,0.9270390290637698,2.114073082044654,4.7995467307530015,6.688374402095776
2011-12-27,0.0079107947907886,21.91,3.456143392989164,8.6,0.08,69.9,94.8263,226.72,0.9380206422613391,2.1376074227482444,4.18829945160335,6.837193190347679
2011-12-28,-1.24780022540123,23.52,3.456143392989164,8.6,0.08,69.9,94.8263,226.72,2.5143276125126457,3.6698557035615087,5.336732228842034,7.442143250043354
2011-12-29,1.070708742195392,22.65,3.456143392989164,8.6,0.08,69.9,94.8263,226.72,1.1710059091532887,2.0640960464536118,3.957972911064944,7.02680865129417
2011-12-30,-0.4291336527923017,23.4,3.456143392989164,8.6,0.08,69.9,94.8263,226.72,1.836830155405722,2.8681670689894245,4.358306270498513,7.387088598723834
