experiment_name,phase,evaluation_type,hidden_size,dropout,learning_rate,best_val_loss,total_epochs,early_stopped,checkpoint_selected,checkpoint_epoch,n_folds,fold_years,test_mse,test_rmse,test_mae,test_r2,dir_acc,sharpe_ratio,auc_roc,alpha,precision,recall,f1_score,hit_rate,num_trades,dir_acc_std,sharpe_std,healthy_pct_std,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,problematic_pct,has_any_collapse,has_strong_collapse,has_degradation,has_unidirectional,pred_std,num_unique,pct_positive,pct_negative,num_negative,composite_score,evaluated,collapsed
h16d015_varcw0.1t1.000,04_custom_losses,standard,16,0.15,0.0005,0.4957308769226074,61,True,default,50.0,,,1.9138952493667603,1.3834360837936401,0.8905099630355835,-0.628867506980896,0.5429017160686428,0.6409228152694587,0.4961830940067601,-0.41680216789245605,0.5451358457493427,0.9027576197387518,0.6797814207650275,0.48517940717628705,1141.0,,,,14.664586583463338,20.67082683307332,61.70046801872074,2.9641185647425896,0.0,85.33541341653665,True,False,True,True,0.770567,1282.0,89.00156006240249,10.998439937597503,141.0,0.5390848100754029,True,False
h16d015_varcw0.5t0.005,04_custom_losses,standard,16,0.15,0.0005,0.4003247320652008,63,True,default,52.0,,,1.1703423261642456,1.0818235874176025,0.7724085450172424,0.003951430320739746,0.5226209048361935,0.758673810922825,0.5136999880071564,-0.2472912073135376,0.5417118093174431,0.7256894049346879,0.6203473945409429,0.39001560062402496,923.0,,,,62.01248049921997,15.132605304212168,22.85491419656786,0.0,0.0,37.98751950078003,False,False,True,True,0.064124,1282.0,71.996879875195,28.003120124804994,359.0,0.5363208928433499,True,False
h16d015_varcw0.5t0.010,04_custom_losses,standard,16,0.15,0.0005,0.4003262221813202,63,True,default,52.0,,,1.1703423261642456,1.0818235874176025,0.7724085450172424,0.003951430320739746,0.5226209048361935,0.758673810922825,0.5136999880071564,-0.2472912073135376,0.5417118093174431,0.7256894049346879,0.6203473945409429,0.39001560062402496,923.0,,,,62.01248049921997,15.132605304212168,22.85491419656786,0.0,0.0,37.98751950078003,False,False,True,True,0.064124,1282.0,71.996879875195,28.003120124804994,359.0,0.5363208928433499,True,False
h16d015_varcw1.0t0.005,04_custom_losses,standard,16,0.15,0.0005,0.4003247320652008,63,True,default,52.0,,,1.1703423261642456,1.0818235874176025,0.7724085450172424,0.003951430320739746,0.5226209048361935,0.758673810922825,0.5136999880071564,-0.2472912073135376,0.5417118093174431,0.7256894049346879,0.6203473945409429,0.39001560062402496,923.0,,,,62.01248049921997,15.132605304212168,22.85491419656786,0.0,0.0,37.98751950078003,False,False,True,True,0.064124,1282.0,71.996879875195,28.003120124804994,359.0,0.5363208928433499,True,False
h16d015_varcw1.0t0.010,04_custom_losses,standard,16,0.15,0.0005,0.4003276824951172,63,True,default,52.0,,,1.1703423261642456,1.0818235874176025,0.7724085450172424,0.003951430320739746,0.5226209048361935,0.758673810922825,0.5136999880071564,-0.2472912073135376,0.5417118093174431,0.7256894049346879,0.6203473945409429,0.39001560062402496,923.0,,,,62.01248049921997,15.132605304212168,22.85491419656786,0.0,0.0,37.98751950078003,False,False,True,True,0.064124,1282.0,71.996879875195,28.003120124804994,359.0,0.5363208928433499,True,False
h16d025_baseline,04_custom_losses,standard,16,0.25,0.0005,0.3985093832015991,74,True,default,63.0,,,1.1718194484710693,1.0825060606002808,0.7723751068115234,0.002694368362426758,0.5374414976599063,0.958706226628333,0.4999229031492228,0.1595553159713745,0.5414507772020726,0.9100145137880987,0.678938819707634,0.4890795631825273,1158.0,,,,49.84399375975039,6.4742589703588145,43.29173166926677,0.39001560062402496,0.0,50.15600624024961,True,False,True,True,0.037195,1282.0,90.32761310452418,9.67238689547582,124.0,0.5373644008091292,True,True
h16d025_dirw1.0,04_custom_losses,standard,16,0.25,0.0005,0.412887841463089,48,True,default,37.0,,,1.1749202013015747,1.083937406539917,0.7739107012748718,5.537271499633789e-05,0.5054602184087363,0.6865817218410996,0.5037581655355049,-0.3682568073272705,0.5344180225281602,0.6197387518142236,0.5739247311827956,0.3330733229329173,799.0,,,,59.828393135725435,28.70514820592824,6.942277691107644,0.702028081123245,3.8221528861154446,40.17160686427457,True,True,True,True,0.019757,1282.0,62.32449297971919,37.67550702028081,483.0,0.5092183839442412,True,True
h16d025_dirw1.0_colw0.1t0.035,04_custom_losses,standard,16,0.25,0.0005,0.4089765250682831,74,True,default,63.0,,,1.1723885536193848,1.0827689170837402,0.7723188996315002,0.0022100210189819336,0.5327613104524181,0.923086206117133,0.5007012142142119,0.11804664134979248,0.5374376039933444,0.9375907111756169,0.6832363828662085,0.5039001560062403,1202.0,,,,40.95163806552262,4.446177847113884,51.87207488299532,2.730109204368175,0.0,59.048361934477384,True,False,True,True,0.028421,1282.0,93.7597503900156,6.240249609984399,80.0,0.53346252466663,True,True
h16d025_dirw1.0_extremew5.0p90,04_custom_losses,standard,16,0.25,0.0005,0.8988978862762451,57,True,default,46.0,,,1.1720715761184692,1.0826225280761719,0.7734526991844177,0.0024797916412353516,0.5249609984399376,0.8414110601283037,0.508095169331607,-0.07965695858001709,0.5391389432485323,0.7997097242380261,0.6440677966101694,0.4297971918876755,1022.0,,,,62.94851794071763,13.416536661466457,15.600624024960998,2.574102964118565,5.46021840873635,37.05148205928237,True,True,True,True,0.055263,1282.0,79.7191887675507,20.2808112324493,260.0,0.5330561677715446,True,False
h16d025_dirw2.0,04_custom_losses,standard,16,0.25,0.0005,0.4198358952999115,74,True,default,63.0,,,1.172399640083313,1.082774043083191,0.7723519206047058,0.002200484275817871,0.5358814352574103,0.9136405248098218,0.5017891364418456,0.10918533802032471,0.5383360522022839,0.9579100145137881,0.6892950391644909,0.514820592823713,1226.0,,,,34.009360374414975,1.9500780031201248,60.9204368174727,3.1201248049921997,0.0,65.99063962558502,True,False,True,True,0.02458,1281.0,95.63182527301092,4.368174726989079,56.0,0.5376705716992559,True,True
h16d025_dirw2.0_colw0.1t0.035,04_custom_losses,standard,16,0.25,0.0005,0.4198852777481079,74,True,default,63.0,,,1.1724079847335815,1.0827778577804565,0.7723609805107117,0.0021933913230895996,0.5351014040561622,0.9069791979429058,0.5019053935977796,0.09741556644439697,0.5379591836734694,0.9564586357039188,0.6886102403343783,0.5140405616224649,1225.0,,,,33.93135725429018,2.1060842433697347,60.8424336973479,3.1201248049921997,0.0,66.06864274570984,True,False,True,True,0.024513,1282.0,95.55382215288611,4.446177847113884,57.0,0.5370067976539419,True,True
h16d025_dirw2.0_extremew5.0p90,04_custom_losses,standard,16,0.25,0.0005,0.9140681028366089,57,True,default,46.0,,,1.1712088584899902,1.0822240114212036,0.7732526063919067,0.0032140016555786133,0.531201248049922,0.8820386371025445,0.5093262714249701,-0.013291239738464355,0.5419047619047619,0.8258345428156749,0.6543990799309949,0.44383775351014043,1050.0,,,,52.886115444617786,13.338533541341654,23.16692667706708,3.74414976599064,6.86427457098284,47.113884555382214,True,True,True,True,0.043159,1282.0,81.90327613104525,18.096723868954758,232.0,0.5405275194748921,True,True
h16d025_extremew5.0p90,04_custom_losses,standard,16,0.25,0.0005,0.8921294808387756,58,True,default,47.0,,,1.17153000831604,1.0823724269866943,0.7730681896209717,0.002940654754638672,0.5327613104524181,0.9370783515277847,0.5124003553797694,0.07490861415863037,0.5426136363636364,0.8316400580551524,0.6567335243553009,0.4469578783151326,1056.0,,,,54.83619344773791,12.090483619344774,26.833073322932915,1.9500780031201248,4.290171606864274,45.16380655226209,True,True,True,True,0.058739,1282.0,82.37129485179408,17.628705148205928,226.0,0.5451616658321875,True,False
weekly_dirw1.0,04b_weekly_directional,standard,16,0.25,0.0005,0.971745491027832,13,False,default,,,,5.197992324829102,2.2799105644226074,1.7278927564620972,0.0017576217651367188,0.5660377358490566,0.9203434216266334,0.537391304347826,0.0,0.5660377358490566,1.0,0.7228915662650602,0.5660377358490566,265.0,,,,1.8867924528301887,0.37735849056603776,86.41509433962264,9.056603773584905,2.2641509433962264,98.11320754716982,True,True,True,True,0.073656,265.0,100.0,0.0,0.0,0.6034290401968826,True,True
weekly_dirw2.0,04b_weekly_directional,standard,16,0.25,0.0005,0.9418848156929016,66,True,default,,,,5.197992324829102,2.2799105644226074,1.7278927564620972,0.0017576217651367188,0.5660377358490566,0.9203434216266334,0.537391304347826,0.0,0.5660377358490566,1.0,0.7228915662650602,0.5660377358490566,265.0,,,,1.8867924528301887,0.37735849056603776,86.41509433962264,9.056603773584905,2.2641509433962264,98.11320754716982,True,True,True,True,0.073656,265.0,100.0,0.0,0.0,0.6034290401968826,True,True
learn2r_d010_lb0,05a_regime_output,standard,16,0.1,0.0005,0.39471742510795593,90,True,default,,,,1.1750978231430054,1.0840193033218384,0.7707817554473877,-9.584426879882812e-05,0.5374414976599063,0.8380294796085687,0.5041791388159392,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,95.3978159126365,2.2620904836193447,0.0,97.65990639625585,True,False,False,True,0.050594,1282.0,100.0,0.0,0.0,0.5416206364758456,True,True
learn2r_d010_lb0_mlp,05a_regime_output,standard,16,0.1,0.0005,0.3955349028110504,86,True,default,,,,1.1740989685058594,1.083558440208435,0.7718802690505981,0.000754237174987793,0.5374414976599063,0.8380294796085687,0.47783404352178416,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,96.48985959438377,1.1700468018720749,0.0,97.65990639625585,True,False,False,True,0.030112,1282.0,100.0,0.0,0.0,0.5152755411816905,True,True
learn2r_d010_lb1,05a_regime_output,standard,16,0.1,0.0005,0.39188820123672485,100,False,default,,,,1.192025899887085,1.0917993783950806,0.7770221829414368,-0.014502882957458496,0.5288611544461779,0.7786734628683619,0.4561269968696231,-0.10491275787353516,0.5341365461847389,0.965166908563135,0.687693898655636,0.5187207488299532,1245.0,,,,19.422776911076443,7.644305772230889,70.82683307332293,2.1060842433697347,0.0,80.57722308892356,True,False,True,True,0.086576,1282.0,97.11388455538221,2.886115444617785,37.0,0.484988151315801,True,False
learn2r_d010_lb1_mlp,05a_regime_output,standard,16,0.1,0.0005,0.3962683379650116,70,True,default,,,,1.1740479469299316,1.0835349559783936,0.7721198797225952,0.0007977485656738281,0.5374414976599063,0.8380294796085687,0.4712551122554622,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,94.38377535101404,3.2761310452418098,0.0,97.65990639625585,True,False,False,True,0.02738,1282.0,100.0,0.0,0.0,0.5086966099153685,True,True
learn2r_d010_lb2,05a_regime_output,standard,16,0.1,0.0005,0.39163392782211304,100,False,default,,,,1.1887500286102295,1.0902981758117676,0.7758165597915649,-0.011714935302734375,0.5288611544461779,0.8220041398386954,0.46220663424519737,-0.04219257831573486,0.5345809601301872,0.95355587808418,0.6850886339937435,0.5124804992199687,1229.0,,,,24.726989079563182,9.282371294851794,65.83463338533542,0.15600624024961,0.0,75.27301092043683,True,False,True,True,0.079543,1282.0,95.86583463338533,4.134165366614664,53.0,0.49106778869137524,True,False
learn2r_d010_lb2_mlp,05a_regime_output,standard,16,0.1,0.0005,0.3967580795288086,56,True,default,,,,1.1738533973693848,1.0834451913833618,0.7722463607788086,0.0009633302688598633,0.5374414976599063,0.8380294796085687,0.4646174405314053,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,93.21372854914196,3.1201248049921997,1.326053042121685,97.65990639625585,True,True,False,True,0.026927,1282.0,100.0,0.0,0.0,0.5020589381913116,True,True
learn2r_d025_lb0,05a_regime_output,standard,16,0.25,0.0005,0.39616549015045166,87,True,default,,,,1.1765146255493164,1.0846725702285767,0.7734208106994629,-0.0013016462326049805,0.5374414976599063,0.8380294796085687,0.46149685371423255,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,91.88767550702028,1.87207488299532,3.9001560062402496,97.65990639625585,True,True,False,True,0.043391,1282.0,100.0,0.0,0.0,0.4989383513741389,True,True
learn2r_d025_lb0_mlp,05a_regime_output,standard,16,0.25,0.0005,0.39970704913139343,56,True,default,,,,1.1718766689300537,1.082532525062561,0.7716540694236755,0.0026456713676452637,0.5374414976599063,0.8380294796085687,0.489075498620823,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,84.71138845553821,12.948517940717629,0.0,97.65990639625585,True,False,False,True,0.024186,1282.0,100.0,0.0,0.0,0.5265169962807293,True,True
learn2r_d025_lb1,05a_regime_output,standard,16,0.25,0.0005,0.3945274353027344,88,True,default,,,,1.1782718896865845,1.0854823589324951,0.7732071280479431,-0.002797245979309082,0.5374414976599063,0.8380294796085687,0.4694561857373273,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,82.91731669266771,2.02808112324493,12.714508580343214,97.65990639625585,True,True,False,True,0.048789,1282.0,100.0,0.0,0.0,0.5068976833972336,True,True
learn2r_d025_lb1_mlp,05a_regime_output,standard,16,0.25,0.0005,0.39977192878723145,56,True,default,,,,1.170998215675354,1.0821267366409302,0.7716912031173706,0.003393232822418213,0.5374414976599063,0.8380294796085687,0.48235461124830814,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,94.22776911076443,3.0421216848673946,0.39001560062402496,97.65990639625585,True,True,False,True,0.023291,1282.0,100.0,0.0,0.0,0.5197961089082145,True,True
learn2r_d025_lb2,05a_regime_output,standard,16,0.25,0.0005,0.3931656777858734,100,False,default,,,,1.1772876977920532,1.085028886795044,0.7737041711807251,-0.001959562301635742,0.5374414976599063,0.8380294796085687,0.4682666914681933,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,89.39157566302653,3.58814352574103,4.6801872074882995,97.65990639625586,True,True,False,True,0.052897,1282.0,100.0,0.0,0.0,0.5057081891280997,True,True
learn2r_d025_lb2_mlp,05a_regime_output,standard,16,0.25,0.0005,0.39997318387031555,56,True,default,,,,1.1710352897644043,1.082143783569336,0.771706223487854,0.0033617019653320312,0.5374414976599063,0.8380294796085687,0.48219062747046454,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,96.801872074883,0.858034321372855,0.0,97.65990639625585,True,False,False,True,0.021652,1282.0,100.0,0.0,0.0,0.5196321251303708,True,True
learn3r_d010_lb0,05a_regime_output,standard,16,0.1,0.0005,0.39308789372444153,91,True,default,,,,1.1779252290725708,1.085322618484497,0.7698372602462769,-0.0025022029876708984,0.5351014040561622,0.6516636593021504,0.542727564204544,-0.3485985994338989,0.5378356387306753,0.9593613933236574,0.6892596454640249,0.515600624024961,1229.0,,,,13.494539781591264,19.81279251170047,58.11232449297972,6.708268330733229,1.87207488299532,86.50546021840874,True,True,True,True,0.039189,1282.0,95.86583463338533,4.134165366614664,53.0,0.5778289682607063,True,True
learn3r_d010_lb0_mlp,05a_regime_output,standard,16,0.1,0.0005,0.3974429666996002,61,True,default,,,,1.1746563911437988,1.0838156938552856,0.7721710801124573,0.000279843807220459,0.5374414976599063,0.8380294796085687,0.47809103302437483,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,96.72386895475819,0.93603744149766,0.0,97.65990639625585,True,False,False,True,0.024687,1282.0,100.0,0.0,0.0,0.5155325306842812,True,True
learn3r_d010_lb1,05a_regime_output,standard,16,0.1,0.0005,0.39288321137428284,99,True,default,,,,1.1752161979675293,1.0840739011764526,0.7728033661842346,-0.00019657611846923828,0.5374414976599063,0.8380294796085687,0.47326207789474206,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,74.80499219968799,7.254290171606864,15.600624024960998,97.65990639625585,True,True,False,True,0.0483,1282.0,100.0,0.0,0.0,0.5107035755546484,True,True
learn3r_d010_lb1_mlp,05a_regime_output,standard,16,0.1,0.0005,0.3991016745567322,53,True,default,,,,1.175263524055481,1.0840957164764404,0.7726420164108276,-0.00023686885833740234,0.5366614664586583,0.7520205267083292,0.48665000722018126,-0.16780054569244385,0.537080405932865,0.9985486211901307,0.6984771573604062,0.5366614664586583,1281.0,,,,2.3400936037441498,0.0,94.53978159126365,3.1201248049921997,0.0,97.65990639625585,True,False,False,True,0.022474,1282.0,99.9219968798752,0.078003120124805,1.0,0.5233114736788396,True,True
learn3r_d010_lb2,05a_regime_output,standard,16,0.1,0.0005,0.39292919635772705,99,True,default,,,,1.175708293914795,1.0843008756637573,0.7729893922805786,-0.0006153583526611328,0.5374414976599063,0.8380294796085687,0.4729708231251393,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,74.80499219968799,7.48829953198128,15.366614664586583,97.65990639625585,True,True,False,True,0.050927,1282.0,100.0,0.0,0.0,0.5104123207850456,True,True
learn3r_d010_lb2_mlp,05a_regime_output,standard,16,0.1,0.0005,0.3982180655002594,53,True,default,,,,1.1760833263397217,1.084473729133606,0.7724639177322388,-0.0009344816207885742,0.5366614664586583,0.7520205267083292,0.4780004748187,-0.16780054569244385,0.537080405932865,0.9985486211901307,0.6984771573604062,0.5366614664586583,1281.0,,,,2.3400936037441498,0.0,93.13572542901716,1.40405616224649,3.1201248049921997,97.65990639625585,True,True,False,True,0.019451,1282.0,99.9219968798752,0.078003120124805,1.0,0.5146619412773583,True,True
learn3r_d025_lb0,05a_regime_output,standard,16,0.25,0.0005,0.3966869115829468,77,True,default,,,,1.175728440284729,1.0843101739883423,0.7731083035469055,-0.0006325244903564453,0.5374414976599063,0.8380294796085687,0.46709677735163757,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,89.39157566302653,2.9641185647425896,5.30421216848674,97.65990639625586,True,True,False,True,0.036057,1282.0,100.0,0.0,0.0,0.5045382750115439,True,True
learn3r_d025_lb0_mlp,05a_regime_output,standard,16,0.25,0.0005,0.4005410373210907,53,True,default,,,,1.1739856004714966,1.0835061073303223,0.7731077075004578,0.0008507370948791504,0.5374414976599063,0.8380294796085687,0.47320088991793474,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,92.74570982839313,0.31201248049922,4.6021840873634945,97.65990639625585,True,True,False,True,0.023167,1282.0,100.0,0.0,0.0,0.5106423875778411,True,True
learn3r_d025_lb1,05a_regime_output,standard,16,0.25,0.0005,0.3938019573688507,77,True,default,,,,1.1734858751296997,1.083275556564331,0.7727550268173218,0.0012760162353515625,0.5374414976599063,0.8380294796085687,0.4711914767595826,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,92.82371294851795,1.71606864274571,3.1201248049921997,97.65990639625586,True,True,False,True,0.04479,1282.0,100.0,0.0,0.0,0.508632974419489,True,True
learn3r_d025_lb1_mlp,05a_regime_output,standard,16,0.25,0.0005,0.3989635407924652,53,True,default,,,,1.1749250888824463,1.0839396715164185,0.7729616165161133,5.1140785217285156e-05,0.5374414976599063,0.8380294796085687,0.47085371912760626,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,91.34165366614666,1.6380655226209049,4.6801872074882995,97.65990639625586,True,True,False,True,0.028342,1282.0,100.0,0.0,0.0,0.5082952167875125,True,True
learn3r_d025_lb2,05a_regime_output,standard,16,0.25,0.0005,0.3938065767288208,85,True,default,,,,1.1748846769332886,1.083920955657959,0.7727842330932617,8.559226989746094e-05,0.5374414976599063,0.8380294796085687,0.4708684042420401,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,94.07176287051482,2.65210608424337,0.93603744149766,97.65990639625585,True,True,False,True,0.044923,1282.0,100.0,0.0,0.0,0.5083099019019464,True,True
learn3r_d025_lb2_mlp,05a_regime_output,standard,16,0.25,0.0005,0.3993164002895355,53,True,default,,,,1.1746675968170166,1.0838208198547363,0.7729063630104065,0.0002703666687011719,0.5374414976599063,0.8380294796085687,0.4750781370463829,0.0,0.5374414976599063,1.0,0.6991374936580415,0.5374414976599063,1282.0,,,,2.3400936037441498,0.0,82.99531981279252,5.070202808112325,9.594383775351014,97.65990639625586,True,True,False,True,0.024424,1282.0,100.0,0.0,0.0,0.5125196347062893,True,True
vix2r_d010_t15,05a_regime_output,standard,16,0.1,0.0005,0.3798156678676605,86,True,default,,,,1.1993741989135742,1.0951594114303589,0.7837147116661072,-0.020756840705871582,0.5054602184087363,0.49322355446981475,0.49411249287160075,-0.5549989938735962,0.5297941495124594,0.7097242380261248,0.6066997518610422,0.38143525741029644,923.0,,,,33.073322932917314,19.734789391575664,47.19188767550702,0.0,0.0,66.92667706708268,False,False,True,True,0.135116,1282.0,71.996879875195,28.003120124804994,359.0,0.4995727112803371,True,False
vix2r_d010_t15_hr,05a_regime_output,standard,16,0.1,0.0005,0.3798156678676605,86,True,default,,,,1.1993741989135742,1.0951594114303589,0.7837147116661072,-0.020756840705871582,0.5054602184087363,0.49322355446981475,0.49411249287160075,-0.5549989938735962,0.5297941495124594,0.7097242380261248,0.6066997518610422,0.38143525741029644,923.0,,,,33.073322932917314,19.734789391575664,47.19188767550702,0.0,0.0,66.92667706708268,False,False,True,True,0.135116,1282.0,71.996879875195,28.003120124804994,359.0,0.4995727112803371,True,False
vix2r_d010_t15_mlp,05a_regime_output,standard,16,0.1,0.0005,0.3780626654624939,83,True,default,,,,1.2482960224151611,1.1172716617584229,0.8101621866226196,-0.0623929500579834,0.514820592823713,0.7544831159147718,0.48498814177009475,-0.17184853553771973,0.5322425409047161,0.8026124818577649,0.6400462962962964,0.43135725429017163,1039.0,,,,27.301092043681745,7.800312012480499,64.89859594383776,0.0,0.0,72.69890795631827,False,False,True,True,0.236961,1281.0,81.04524180967239,18.954758190327613,243.0,0.4998087345938077,True,False
vix2r_d010_t15_mlp_hr,05a_regime_output,standard,16,0.1,0.0005,0.3780626654624939,83,True,default,,,,1.2482960224151611,1.1172716617584229,0.8101621866226196,-0.0623929500579834,0.514820592823713,0.7544831159147718,0.48498814177009475,-0.17184853553771973,0.5322425409047161,0.8026124818577649,0.6400462962962964,0.43135725429017163,1039.0,,,,27.301092043681745,7.800312012480499,64.89859594383776,0.0,0.0,72.69890795631827,False,False,True,True,0.236961,1281.0,81.04524180967239,18.954758190327613,243.0,0.4998087345938077,True,False
vix2r_d010_t20,05a_regime_output,standard,16,0.1,0.0005,0.37417319416999817,80,True,default,,,,1.395603060722351,1.181356430053711,0.902937650680542,-0.18776214122772217,0.48049921996879874,0.6219049582906708,0.49438416748862524,-0.4192025661468506,0.5209471766848816,0.41509433962264153,0.4620355411954766,0.22308892355694226,549.0,,,,58.11232449297972,9.048361934477379,32.8393135725429,0.0,0.0,41.887675507020276,False,False,True,True,0.448408,1282.0,42.823712948517944,57.176287051482056,733.0,0.474883387457424,True,False
vix2r_d010_t20_hr,05a_regime_output,standard,16,0.1,0.0005,0.37417319416999817,80,True,default,,,,1.395603060722351,1.181356430053711,0.902937650680542,-0.18776214122772217,0.48049921996879874,0.6219049582906708,0.49438416748862524,-0.4192025661468506,0.5209471766848816,0.41509433962264153,0.4620355411954766,0.22308892355694226,549.0,,,,58.11232449297972,9.048361934477379,32.8393135725429,0.0,0.0,41.887675507020276,False,False,True,True,0.448408,1282.0,42.823712948517944,57.176287051482056,733.0,0.474883387457424,True,False
vix2r_d010_t20_mlp,05a_regime_output,standard,16,0.1,0.0005,0.3723495304584503,75,True,default,,,,1.4621946811676025,1.2092124223709106,0.9342198967933655,-0.2444366216659546,0.4781591263650546,0.6062962397435866,0.48586190607890317,-0.43691420555114746,0.5181818181818182,0.41364296081277213,0.46004842615012104,0.22230889235569423,550.0,,,,61.62246489859594,7.17628705148206,27.53510140405616,3.6661466458658345,0.0,38.37753510140406,True,False,True,True,0.520339,1282.0,42.90171606864275,57.09828393135725,732.0,0.46402103244395776,True,False
vix2r_d010_t20_mlp_hr,05a_regime_output,standard,16,0.1,0.0005,0.3723495304584503,75,True,default,,,,1.4621946811676025,1.2092124223709106,0.9342198967933655,-0.2444366216659546,0.4781591263650546,0.6062962397435866,0.48586190607890317,-0.43691420555114746,0.5181818181818182,0.41364296081277213,0.46004842615012104,0.22230889235569423,550.0,,,,61.62246489859594,7.17628705148206,27.53510140405616,3.6661466458658345,0.0,38.37753510140406,True,False,True,True,0.520339,1282.0,42.90171606864275,57.09828393135725,732.0,0.46402103244395776,True,False
vix2r_d025_t15,05a_regime_output,standard,16,0.25,0.0005,0.37747541069984436,89,True,default,,,,1.2101846933364868,1.1000839471817017,0.7908286452293396,-0.02995741367340088,0.5179407176287052,0.7177653324853835,0.4965012714861581,-0.25148606300354004,0.5338417540514776,0.8127721335268505,0.6444188722669735,0.43681747269890797,1049.0,,,,30.34321372854914,9.360374414976599,60.296411856474265,0.0,0.0,69.65678627145087,False,False,True,True,0.161614,1282.0,81.82527301092044,18.174726989079563,233.0,0.5144419891148633,True,False
vix2r_d025_t15_hr,05a_regime_output,standard,16,0.25,0.0005,0.37747541069984436,89,True,default,,,,1.2101846933364868,1.1000839471817017,0.7908286452293396,-0.02995741367340088,0.5179407176287052,0.7177653324853835,0.4965012714861581,-0.25148606300354004,0.5338417540514776,0.8127721335268505,0.6444188722669735,0.43681747269890797,1049.0,,,,30.34321372854914,9.360374414976599,60.296411856474265,0.0,0.0,69.65678627145087,False,False,True,True,0.161614,1282.0,81.82527301092044,18.174726989079563,233.0,0.5144419891148633,True,False
vix2r_d025_t15_mlp,05a_regime_output,standard,16,0.25,0.0005,0.38156217336654663,87,True,default,,,,1.190123438835144,1.0909278392791748,0.7807771563529968,-0.012883782386779785,0.517160686427457,0.7123952652919385,0.5002631083002714,-0.23637843132019043,0.5341796875,0.7939042089985486,0.6386456509048454,0.4266770670826833,1024.0,,,,30.733229329173167,4.99219968798752,64.27457098283932,0.0,0.0,69.26677067082684,False,False,True,True,0.12925,1282.0,79.87519500780031,20.12480499219969,258.0,0.5174237947277285,True,False
vix2r_d025_t15_mlp_hr,05a_regime_output,standard,16,0.25,0.0005,0.38156217336654663,87,True,default,,,,1.190123438835144,1.0909278392791748,0.7807771563529968,-0.012883782386779785,0.517160686427457,0.7123952652919385,0.5002631083002714,-0.23637843132019043,0.5341796875,0.7939042089985486,0.6386456509048454,0.4266770670826833,1024.0,,,,30.733229329173167,4.99219968798752,64.27457098283932,0.0,0.0,69.26677067082684,False,False,True,True,0.12925,1282.0,79.87519500780031,20.12480499219969,258.0,0.5174237947277285,True,False
vix2r_d025_t20,05a_regime_output,standard,16,0.25,0.0005,0.3745046854019165,88,True,default,,,,1.36738920211792,1.1693542003631592,0.892217218875885,-0.1637500524520874,0.4797191887675507,0.590236718700928,0.4929964241746354,-0.4557877779006958,0.5202205882352942,0.4107402031930334,0.4590429845904299,0.22074882995319814,544.0,,,,58.19032761310452,9.048361934477379,32.761310452418094,0.0,0.0,41.80967238689547,False,False,True,True,0.403698,1280.0,42.43369734789392,57.56630265210608,738.0,0.4727156129421861,True,False
